SUDESTE,DST,Timestamp,hora,dia_semana,dia_mes,mes,ano,fim_de_semana,feriado,hora_sin,hora_cos,dia_semana_sin,dia_semana_cos,mes_sin,mes_cos,SUDESTE_lag_1,SUDESTE_lag_2,SUDESTE_lag_24,SUDESTE_lag_25,SUDESTE_roll_3_mean,SUDESTE_roll_3_std,SUDESTE_roll_3_min,SUDESTE_roll_3_max,SUDESTE_roll_6_mean,SUDESTE_roll_6_std,SUDESTE_roll_6_min,SUDESTE_roll_6_max,SUDESTE_roll_12_mean,SUDESTE_roll_12_std,SUDESTE_roll_12_min,SUDESTE_roll_12_max,SUDESTE_roll_24_mean,SUDESTE_roll_24_std,SUDESTE_roll_24_min,SUDESTE_roll_24_max,SUDESTE_roll_168_mean,SUDESTE_roll_168_std,SUDESTE_roll_168_min,SUDESTE_roll_168_max
34195.85,False,2024-12-25 14:00:00,14,2,25,12,2024,0,1,-0.50,-0.87,0.97,-0.22,-0.50,0.87,34617.40,35676.06,40239.56,40225.13,34829.77,762.62,34195.85,35676.06,34899.49,767.05,34013.72,35882.87,34251.93,1037.05,32582.72,35882.87,37491.82,4456.65,32582.72,47999.97,43179.22,5521.69,32582.72,53400.75
34885.38,False,2024-12-25 15:00:00,15,2,25,12,2024,0,1,-0.71,-0.71,0.97,-0.22,-0.50,0.87,34195.85,34617.40,40721.48,40239.56,34566.21,347.61,34195.85,34885.38,35044.77,637.31,34195.85,35882.87,34252.13,1037.18,32582.72,35882.87,37248.65,4431.92,32582.72,47999.97,43080.58,5520.94,32582.72,53400.75
35972.46,False,2024-12-25 16:00:00,16,2,25,12,2024,0,1,-0.87,-0.50,0.97,-0.22,-0.50,0.87,34885.38,34195.85,41665.17,40721.48,35017.90,895.69,34195.85,35972.46,35205.00,739.76,34195.85,35972.46,34384.56,1150.69,32582.72,35972.46,37011.45,4336.58,32582.72,47999.97,42989.12,5510.59,32582.72,53400.75
37261.15,False,2024-12-25 17:00:00,17,2,25,12,2024,0,1,-0.97,-0.26,0.97,-0.22,-0.50,0.87,35972.46,34885.38,42791.00,41665.17,36039.66,1189.31,34885.38,37261.15,35434.72,1112.46,34195.85,37261.15,34729.77,1341.89,32582.72,37261.15,36781.04,4159.44,32582.72,47999.97,42914.28,5502.44,32582.72,53400.75
39417.33,False,2024-12-25 18:00:00,18,2,25,12,2024,0,1,-1.00,-0.00,0.97,-0.22,-0.50,0.87,37261.15,35972.46,45031.91,42791.00,37550.31,1740.55,35972.46,39417.33,36058.26,1982.83,34195.85,39417.33,35299.32,1739.33,33026.14,39417.33,36547.10,3819.18,32582.72,47999.97,42851.32,5481.42,32582.72,53400.75
42741.94,False,2024-12-25 19:00:00,19,2,25,12,2024,0,1,-0.97,0.26,0.97,-0.22,-0.50,0.87,39417.33,37261.15,47999.97,45031.91,39806.81,2761.07,37261.15,42741.94,37412.35,3201.63,34195.85,42741.94,36108.97,2622.23,33632.45,42741.94,36328.01,3240.62,32582.72,45741.26,42795.03,5433.20,32582.72,53400.75
43506.76,False,2024-12-25 20:00:00,20,2,25,12,2024,0,1,-0.87,0.50,0.97,-0.22,-0.50,0.87,42741.94,39417.33,45741.26,47999.97,41888.68,2174.14,39417.33,43506.76,38964.17,3566.49,34885.38,43506.76,36931.83,3248.86,34013.72,43506.76,36234.91,2980.03,32582.72,43506.76,42744.38,5386.19,32582.72,53400.75
43290.04,False,2024-12-25 21:00:00,21,2,25,12,2024,0,1,-0.71,0.71,0.97,-0.22,-0.50,0.87,43506.76,42741.94,41736.92,45741.26,43179.58,394.19,42741.94,43506.76,40364.95,3283.37,35972.46,43506.76,37704.86,3578.30,34195.85,43506.76,36299.62,3118.36,32582.72,43506.76,42696.80,5345.45,32582.72,53400.75
42181.15,False,2024-12-25 22:00:00,22,2,25,12,2024,0,1,-0.50,0.87,0.97,-0.22,-0.50,0.87,43290.04,43506.76,38631.10,41736.92,42992.65,711.08,42181.15,43506.76,41399.73,2509.29,37261.15,43506.76,38302.37,3684.65,34195.85,43506.76,36447.54,3311.95,32582.72,43506.76,42653.92,5320.31,32582.72,53400.75
40069.91,False,2024-12-25 23:00:00,23,2,25,12,2024,0,1,-0.26,0.97,0.97,-0.22,-0.50,0.87,42181.15,43290.04,36898.75,38631.10,41847.03,1635.86,40069.91,43290.04,41867.85,1720.96,39417.33,43506.76,38651.29,3632.58,34195.85,43506.76,36579.67,3393.00,32582.72,43506.76,42614.62,5314.84,32582.72,53400.75
38208.77,False,2024-12-26 00:00:00,0,3,26,12,2024,0,0,0.00,1.00,0.43,-0.90,-0.50,0.87,40069.91,42181.15,35944.43,36898.75,40153.27,1987.50,38208.77,42181.15,41666.43,2095.18,38208.77,43506.76,38862.34,3515.70,34195.85,43506.76,36674.02,3406.03,32582.72,43506.76,42582.12,5325.03,32582.72,53400.75
36687.64,False,2024-12-26 01:00:00,1,3,26,12,2024,0,0,0.26,0.97,0.43,-0.90,-0.50,0.87,38208.77,40069.91,35956.87,35944.43,38322.11,1693.98,36687.64,40069.91,40657.38,2809.67,36687.64,43506.76,39034.86,3334.58,34195.85,43506.76,36704.47,3402.60,32582.72,43506.76,42553.07,5343.88,32582.72,53400.75
35528.20,False,2024-12-26 02:00:00,2,3,26,12,2024,0,0,0.50,0.87,0.43,-0.90,-0.50,0.87,36687.64,38208.77,35661.57,35956.87,36808.21,1344.34,35528.20,38208.77,39327.62,3067.61,35528.20,43290.04,39145.89,3177.29,34885.38,43506.76,36698.91,3404.49,32582.72,43506.76,42526.25,5367.85,32582.72,53400.75
34928.84,False,2024-12-26 03:00:00,3,3,26,12,2024,0,0,0.71,0.71,0.43,-0.90,-0.50,0.87,35528.20,36687.64,34882.99,35661.57,35714.90,894.14,34928.84,36687.64,37934.09,2794.57,34928.84,42181.15,39149.52,3172.01,34928.84,43506.76,36700.82,3403.44,32582.72,43506.76,42500.57,5393.91,32582.72,53400.75
34913.40,False,2024-12-26 04:00:00,4,3,26,12,2024,0,0,0.87,0.50,0.43,-0.90,-0.50,0.87,34928.84,35528.20,34383.25,34882.99,35123.48,350.59,34913.40,35528.20,36722.79,2065.51,34913.40,40069.91,39061.26,3281.29,34913.40,43506.76,36722.91,3389.43,32582.72,43506.76,42475.60,5419.35,32582.72,53400.75
35295.00,False,2024-12-26 05:00:00,5,3,26,12,2024,0,0,0.97,0.26,0.43,-0.90,-0.50,0.87,34913.40,34928.84,33118.67,34383.25,35045.75,216.00,34913.40,35295.00,35926.98,1293.62,34913.40,38208.77,38897.41,3425.28,34913.40,43506.76,36813.59,3317.15,32582.72,43506.76,42451.22,5442.48,32582.72,53400.75
36832.78,False,2024-12-26 06:00:00,6,3,26,12,2024,0,0,1.00,0.00,0.43,-0.90,-0.50,0.87,35295.00,34913.40,32582.72,33118.67,35680.39,1016.07,34913.40,36832.78,35697.64,856.22,34913.40,36832.78,38682.04,3470.57,34913.40,43506.76,36990.68,3192.57,33026.14,43506.76,42423.91,5459.17,32582.72,53400.75
39527.68,False,2024-12-26 07:00:00,7,3,26,12,2024,0,0,0.97,-0.26,0.43,-0.90,-0.50,0.87,36832.78,35295.00,33026.14,32582.72,37218.49,2142.54,35295.00,39527.68,36170.98,1789.43,34913.40,39527.68,38414.18,3245.48,34913.40,43506.76,37261.58,3116.48,33632.45,43506.76,42394.99,5461.58,32582.72,53400.75
42310.12,False,2024-12-26 08:00:00,8,3,26,12,2024,0,0,0.87,-0.50,0.43,-0.90,-0.50,0.87,39527.68,36832.78,33632.45,33026.14,39556.86,2738.79,36832.78,42310.12,37301.30,3020.61,34913.40,42310.12,38314.46,3089.42,34913.40,43290.04,37623.15,3179.86,34013.72,43506.76,42368.44,5451.01,32582.72,53400.75
43720.21,False,2024-12-26 09:00:00,9,3,26,12,2024,0,0,0.71,-0.71,0.43,-0.90,-0.50,0.87,42310.12,39527.68,34013.72,33632.45,41852.67,2133.37,39527.68,43720.21,38766.53,3696.29,34913.40,43720.21,38350.31,3154.22,34913.40,43720.21,38027.58,3315.22,34195.85,43720.21,42338.03,5428.96,32582.72,53400.75
44041.93,False,2024-12-26 10:00:00,10,3,26,12,2024,0,0,0.50,-0.87,0.43,-0.90,-0.50,0.87,43720.21,42310.12,35011.05,34013.72,43357.42,921.14,42310.12,44041.93,40287.95,3671.72,35295.00,44041.93,38505.37,3396.13,34913.40,44041.93,38403.87,3466.99,34195.85,44041.93,42298.83,5392.39,32582.72,53400.75
43928.88,False,2024-12-26 11:00:00,11,3,26,12,2024,0,0,0.26,-0.97,0.43,-0.90,-0.50,0.87,44041.93,43720.21,35882.87,35011.05,43897.01,163.21,43720.21,44041.93,41726.93,2943.14,36832.78,44041.93,38826.95,3724.56,34913.40,44041.93,38739.12,3599.11,34195.85,44041.93,42252.34,5343.96,32582.72,53400.75
44079.68,False,2024-12-26 12:00:00,12,3,26,12,2024,0,0,0.00,-1.00,0.43,-0.90,-0.50,0.87,43928.88,44041.93,35676.06,35882.87,44016.83,78.47,43928.88,44079.68,42934.75,1796.68,39527.68,44079.68,39316.20,4010.59,34913.40,44079.68,39089.27,3695.65,34195.85,44079.68,42205.94,5293.53,32582.72,53400.75
44761.25,False,2024-12-26 13:00:00,13,3,26,12,2024,0,0,-0.26,-0.97,0.43,-0.90,-0.50,0.87,44079.68,43928.88,34617.40,35676.06,44256.60,443.49,43928.88,44761.25,43807.01,812.79,42310.12,44761.25,39989.00,4202.17,34913.40,44761.25,39511.93,3741.75,34195.85,44761.25,42159.00,5235.02,32582.72,53400.75
45029.22,False,2024-12-26 14:00:00,14,3,26,12,2024,0,0,-0.50,-0.87,0.43,-0.90,-0.50,0.87,44761.25,44079.68,34195.85,34617.40,44623.38,489.55,44079.68,45029.22,44260.19,514.59,43720.21,45029.22,40780.75,4180.29,34913.40,45029.22,39963.32,3725.97,34885.38,45029.22,42111.37,5171.53,32582.72,53400.75
45148.50,False,2024-12-26 15:00:00,15,3,26,12,2024,0,0,-0.71,-0.71,0.43,-0.90,-0.50,0.87,45029.22,44761.25,34885.38,34195.85,44979.66,198.33,44761.25,45148.50,44498.24,544.34,43928.88,45148.50,41632.39,3912.12,34913.40,45148.50,40390.95,3706.74,34913.40,45148.50,42062.25,5102.39,32582.72,53353.48
45528.34,False,2024-12-26 16:00:00,16,3,26,12,2024,0,0,-0.87,-0.50,0.43,-0.90,-0.50,0.87,45148.50,45029.22,35972.46,34885.38,45235.35,260.65,45029.22,45528.34,44745.98,627.08,43928.88,45528.34,42516.97,3424.46,35295.00,45528.34,40789.11,3724.67,34913.40,45528.34,42015.67,5033.96,32582.72,52745.21
45263.15,False,2024-12-26 17:00:00,17,3,26,12,2024,0,0,-0.97,-0.26,0.43,-0.90,-0.50,0.87,45528.34,45148.50,37261.15,35972.46,45313.33,194.83,45148.50,45528.34,44968.36,503.84,44079.68,45528.34,43347.65,2630.25,36832.78,45528.34,41122.53,3753.17,34913.40,45528.34,41980.13,4989.37,32582.72,52745.21
46382.73,False,2024-12-26 18:00:00,18,3,26,12,2024,0,0,-1.00,-0.00,0.43,-0.90,-0.50,0.87,45263.15,45528.34,39417.33,37261.15,45724.74,585.06,45263.15,46382.73,45352.20,564.97,44761.25,46382.73,44143.47,1790.59,39527.68,46382.73,41412.75,3882.66,34913.40,46382.73,41953.59,4953.68,32582.72,52745.21
48515.41,False,2024-12-26 19:00:00,19,3,26,12,2024,0,0,-0.97,0.26,0.43,-0.90,-0.50,0.87,46382.73,45263.15,42741.94,39417.33,46720.43,1652.22,45263.15,48515.41,45977.89,1334.45,45029.22,48515.41,44892.45,1547.58,42310.12,48515.41,41653.32,4138.99,34913.40,48515.41,41928.42,4909.05,32582.72,52458.94
48338.36,False,2024-12-26 20:00:00,20,3,26,12,2024,0,0,-0.87,0.50,0.43,-0.90,-0.50,0.87,48515.41,46382.73,43506.76,42741.94,47745.50,1183.51,46382.73,48515.41,46529.42,1533.00,45148.50,48515.41,45394.81,1610.27,43720.21,48515.41,41854.63,4345.41,34913.40,48515.41,41903.89,4866.23,32582.72,51897.53
47114.30,False,2024-12-26 21:00:00,21,3,26,12,2024,0,0,-0.71,0.71,0.43,-0.90,-0.50,0.87,48338.36,48515.41,43290.04,43506.76,47989.36,762.97,47114.30,48515.41,46857.05,1381.42,45263.15,48515.41,45677.65,1587.31,43928.88,48515.41,42013.98,4468.70,34913.40,48515.41,41876.37,4823.16,32582.72,51897.53
45038.64,False,2024-12-26 22:00:00,22,3,26,12,2024,0,0,-0.50,0.87,0.43,-0.90,-0.50,0.87,47114.30,48338.36,42181.15,43290.04,46830.44,1668.07,45038.64,48338.36,46775.43,1486.12,45038.64,48515.41,45760.71,1518.52,43928.88,48515.41,42133.04,4511.22,34913.40,48515.41,41846.23,4787.14,32582.72,51897.53
42500.98,False,2024-12-26 23:00:00,23,3,26,12,2024,0,0,-0.26,0.97,0.43,-0.90,-0.50,0.87,45038.64,47114.30,40069.91,42181.15,44884.64,2310.51,42500.98,47114.30,46315.07,2269.59,42500.98,48515.41,45641.71,1717.96,42500.98,48515.41,42234.33,4490.12,34913.40,48515.41,41816.80,4767.67,32582.72,51897.53
40212.70,False,2024-12-27 00:00:00,0,4,27,12,2024,0,0,0.00,1.00,-0.43,-0.90,-0.50,0.87,42500.98,45038.64,38208.77,40069.91,42584.11,2414.05,40212.70,45038.64,45286.73,3365.85,40212.70,48515.41,45319.47,2301.25,40212.70,48515.41,42317.83,4430.24,34913.40,48515.41,41790.62,4764.31,32582.72,51897.53
38264.59,False,2024-12-27 01:00:00,1,4,27,12,2024,0,0,0.26,0.97,-0.43,-0.90,-0.50,0.87,40212.70,42500.98,36687.64,38208.77,40326.09,2120.47,38264.59,42500.98,43578.26,3950.13,38264.59,48338.36,44778.08,3077.72,38264.59,48515.41,42383.54,4354.15,34913.40,48515.41,41766.70,4771.91,32582.72,51897.53
36947.13,False,2024-12-27 02:00:00,2,4,27,12,2024,0,0,0.50,0.87,-0.43,-0.90,-0.50,0.87,38264.59,40212.70,35528.20,36687.64,38474.81,1642.90,36947.13,40212.70,41679.72,3942.19,36947.13,47114.30,44104.57,3814.01,36947.13,48515.41,42442.66,4265.75,34913.40,48515.41,41743.74,4785.82,32582.72,51897.53
36218.35,False,2024-12-27 03:00:00,3,4,27,12,2024,0,0,0.71,0.71,-0.43,-0.90,-0.50,0.87,36947.13,38264.59,34928.84,35528.20,37143.36,1037.14,36218.35,38264.59,39863.73,3412.01,36218.35,45038.64,43360.39,4415.57,36218.35,48515.41,42496.39,4174.13,34913.40,48515.41,41721.20,4802.95,32582.72,51897.53
36314.50,False,2024-12-27 04:00:00,4,4,27,12,2024,0,0,0.87,0.50,-0.43,-0.90,-0.50,0.87,36218.35,36947.13,34913.40,34928.84,36493.33,395.93,36218.35,36947.13,38409.71,2503.65,36218.35,42500.98,42592.57,4789.57,36218.35,48515.41,42554.77,4072.02,35295.00,48515.41,41700.27,4818.87,32582.72,51897.53
36290.12,False,2024-12-27 05:00:00,5,4,27,12,2024,0,0,0.97,0.26,-0.43,-0.90,-0.50,0.87,36314.50,36218.35,35295.00,34913.40,36274.32,49.98,36218.35,36314.50,37374.57,1591.63,36218.35,40212.70,41844.82,5029.18,36218.35,48515.41,42596.23,3999.30,36218.35,48515.41,41677.44,4835.43,32582.72,51897.53
37343.79,False,2024-12-27 06:00:00,6,4,27,12,2024,0,0,1.00,0.00,-0.43,-0.90,-0.50,0.87,36290.12,36314.50,36832.78,35295.00,36649.47,601.42,36290.12,37343.79,36896.41,805.06,36218.35,38264.59,41091.57,4964.21,36218.35,48515.41,42617.52,3968.52,36218.35,48515.41,41648.04,4846.73,32582.72,51897.53
39632.44,False,2024-12-27 07:00:00,7,4,27,12,2024,0,0,0.97,-0.26,-0.43,-0.90,-0.50,0.87,37343.79,36290.12,39527.68,36832.78,37755.45,1708.76,36290.12,39632.44,37124.39,1307.11,36218.35,39632.44,40351.33,4385.07,36218.35,48338.36,42621.89,3965.03,36218.35,48515.41,41612.70,4839.61,32582.72,51897.53
41980.96,False,2024-12-27 08:00:00,8,4,27,12,2024,0,0,0.87,-0.50,-0.43,-0.90,-0.50,0.87,39632.44,37343.79,42310.12,39527.68,39652.40,2318.65,37343.79,41980.96,37963.36,2361.12,36218.35,41980.96,39821.54,3655.79,36218.35,47114.30,42608.17,3966.72,36218.35,48515.41,41571.93,4807.17,32582.72,51897.53
43532.88,False,2024-12-27 09:00:00,9,4,27,12,2024,0,0,0.71,-0.71,-0.43,-0.90,-0.50,0.87,41980.96,39632.44,43720.21,42310.12,41715.43,1963.73,39632.44,43532.88,39182.45,3063.71,36290.12,43532.88,39523.09,3112.05,36218.35,45038.64,42600.37,3964.62,36218.35,48515.41,41529.65,4757.96,32582.72,51897.53
44504.96,False,2024-12-27 10:00:00,10,4,27,12,2024,0,0,0.50,-0.87,-0.43,-0.90,-0.50,0.87,43532.88,41980.96,44041.93,43720.21,43339.60,1273.05,41980.96,44504.96,40547.53,3342.31,36290.12,44504.96,39478.62,3028.76,36218.35,44504.96,42619.66,3973.06,36218.35,48515.41,41486.81,4697.85,32582.72,51897.53
44945.22,False,2024-12-27 11:00:00,11,4,27,12,2024,0,0,0.26,-0.97,-0.43,-0.90,-0.50,0.87,44504.96,43532.88,43928.88,44041.93,44327.68,722.67,43532.88,44945.22,41990.04,2986.11,37343.79,44945.22,39682.30,3318.80,36218.35,44945.22,42662.01,3992.99,36218.35,48515.41,41445.43,4635.81,32582.72,51837.69
44790.47,False,2024-12-27 12:00:00,12,4,27,12,2024,0,0,0.00,-1.00,-0.43,-0.90,-0.50,0.87,44945.22,44504.96,44079.68,43928.88,44746.88,223.35,44504.96,44945.22,43231.15,2078.31,39632.44,44945.22,40063.78,3633.48,36218.35,44945.22,42691.63,4006.58,36218.35,48515.41,41404.57,4575.14,32582.72,51837.69
45106.16,False,2024-12-27 13:00:00,13,4,27,12,2024,0,0,-0.26,-0.97,-0.43,-0.90,-0.50,0.87,44790.47,44945.22,44761.25,44079.68,44947.28,157.85,44790.47,45106.16,44143.44,1197.34,41980.96,45106.16,40633.92,3855.48,36218.35,45106.16,42706.00,4014.93,36218.35,48515.41,41367.58,4519.27,32582.72,51837.69
45140.13,False,2024-12-27 14:00:00,14,4,27,12,2024,0,0,-0.50,-0.87,-0.43,-0.90,-0.50,0.87,45106.16,44790.47,45029.22,44761.25,45012.25,192.82,44790.47,45140.13,44669.97,603.62,43532.88,45140.13,41316.67,3868.66,36218.35,45140.13,42710.62,4017.78,36218.35,48515.41,41327.71,4455.45,32582.72,51822.97
45166.64,False,2024-12-27 15:00:00,15,4,27,12,2024,0,0,-0.71,-0.71,-0.43,-0.90,-0.50,0.87,45140.13,45106.16,45148.50,45029.22,45137.64,30.32,45106.16,45166.64,44942.26,257.16,44504.96,45166.64,42062.36,3653.00,36290.12,45166.64,42711.37,4018.26,36218.35,48515.41,41288.09,4390.68,32582.72,50696.69
45225.58,False,2024-12-27 16:00:00,16,4,27,12,2024,0,0,-0.87,-0.50,-0.43,-0.90,-0.50,0.87,45166.64,45140.13,45528.34,45148.50,45177.45,43.74,45140.13,45225.58,45062.37,163.17,44790.47,45225.58,42804.95,3263.29,36290.12,45225.58,42698.76,4009.50,36218.35,48515.41,41255.53,4340.48,32582.72,50413.84
44977.17,False,2024-12-27 17:00:00,17,4,27,12,2024,0,0,-0.97,-0.26,-0.43,-0.90,-0.50,0.87,45225.58,45166.64,45263.15,45528.34,45123.13,129.80,44977.17,45225.58,45067.69,159.05,44790.47,45225.58,43528.87,2578.34,37343.79,45225.58,42686.84,4001.97,36218.35,48515.41,41235.42,4315.15,32582.72,50413.84
46033.87,False,2024-12-27 18:00:00,18,4,27,12,2024,0,0,-1.00,-0.00,-0.43,-0.90,-0.50,0.87,44977.17,45225.58,46382.73,45263.15,45412.20,552.52,44977.17,46033.87,45274.92,380.91,44977.17,46033.87,44253.04,1780.02,39632.44,46033.87,42672.31,3988.57,36218.35,48515.41,41217.74,4289.13,32582.72,50413.84
48591.53,False,2024-12-27 19:00:00,19,4,27,12,2024,0,0,-0.97,0.26,-0.43,-0.90,-0.50,0.87,46033.87,44977.17,48515.41,46382.73,46534.19,1858.40,44977.17,48591.53,45855.82,1390.84,44977.17,48591.53,44999.63,1526.64,41980.96,48591.53,42675.48,3993.45,36218.35,48591.53,41206.89,4267.99,32582.72,50048.95
48465.76,False,2024-12-27 20:00:00,20,4,27,12,2024,0,0,-0.87,0.50,-0.43,-0.90,-0.50,0.87,48591.53,46033.87,48338.36,48515.41,47697.05,1441.73,46033.87,48591.53,46410.09,1680.98,44977.17,48591.53,45540.03,1508.59,43532.88,48591.53,42680.79,4001.38,36218.35,48591.53,41197.47,4250.06,32582.72,49355.92
47181.44,False,2024-12-27 21:00:00,21,4,27,12,2024,0,0,-0.71,0.71,-0.43,-0.90,-0.50,0.87,48465.76,48591.53,47114.30,48338.36,48079.58,780.35,47181.44,48591.53,46745.89,1581.19,44977.17,48591.53,45844.08,1433.07,44504.96,48591.53,42683.58,4004.63,36218.35,48591.53,41184.53,4228.32,32582.72,48591.53
45070.79,False,2024-12-27 22:00:00,22,4,27,12,2024,0,0,-0.50,0.87,-0.43,-0.90,-0.50,0.87,47181.44,48465.76,45038.64,47114.30,46906.00,1714.16,45070.79,48465.76,46720.09,1611.92,44977.17,48591.53,45891.23,1393.77,44790.47,48591.53,42684.92,4005.46,36218.35,48591.53,41167.72,4207.04,32582.72,48591.53
42788.56,False,2024-12-27 23:00:00,23,4,27,12,2024,0,0,-0.26,0.97,-0.43,-0.90,-0.50,0.87,45070.79,47181.44,42500.98,45038.64,45013.60,2197.00,42788.56,47181.44,46355.33,2218.66,42788.56,48591.53,45711.51,1643.52,42788.56,48591.53,42696.91,4005.32,36218.35,48591.53,41149.15,4192.86,32582.72,48591.53
40422.15,False,2024-12-28 00:00:00,0,5,28,12,2024,1,0,0.00,1.00,-0.97,-0.22,-0.50,0.87,42788.56,45070.79,40212.70,42500.98,42760.50,2324.45,40422.15,45070.79,45420.04,3300.39,40422.15,48591.53,45347.48,2241.18,40422.15,48591.53,42705.63,3999.89,36218.35,48591.53,41129.79,4188.64,32582.72,48591.53
38486.88,False,2024-12-28 01:00:00,1,5,28,12,2024,1,0,0.26,0.97,-0.97,-0.22,-0.50,0.87,40422.15,42788.56,38264.59,40212.70,40565.86,2154.44,38486.88,42788.56,43735.93,3884.74,38486.88,48465.76,44795.87,2994.08,38486.88,48591.53,42714.90,3989.41,36218.35,48591.53,41110.79,4193.37,32582.72,48591.53
37109.46,False,2024-12-28 02:00:00,2,5,28,12,2024,1,0,0.50,0.87,-0.97,-0.22,-0.50,0.87,38486.88,40422.15,36947.13,38264.59,38672.83,1664.15,37109.46,40422.15,41843.21,3885.88,37109.46,47181.44,44126.65,3719.70,37109.46,48591.53,42721.66,3979.33,36218.35,48591.53,41092.19,4204.19,32582.72,48591.53
36358.93,False,2024-12-28 03:00:00,3,5,28,12,2024,1,0,0.71,0.71,-0.97,-0.22,-0.50,0.87,37109.46,38486.88,36218.35,36947.13,37318.42,1079.25,36358.93,38486.88,40039.46,3392.94,36358.93,45070.79,43392.68,4316.87,36358.93,48591.53,42727.52,3969.43,36290.12,48591.53,41074.51,4217.87,32582.72,48591.53
36088.92,False,2024-12-28 04:00:00,4,5,28,12,2024,1,0,0.87,0.50,-0.97,-0.22,-0.50,0.87,36358.93,37109.46,36314.50,36218.35,36519.10,528.79,36088.92,37109.46,38542.48,2623.24,36088.92,42788.56,42631.29,4748.38,36088.92,48591.53,42718.12,3985.51,36088.92,48591.53,41056.80,4232.59,32582.72,48591.53
35606.84,False,2024-12-28 05:00:00,5,5,28,12,2024,1,0,0.97,0.26,-0.97,-0.22,-0.50,0.87,36088.92,36358.93,36290.12,36314.50,36018.23,380.99,35606.84,36358.93,37345.53,1811.05,35606.84,40422.15,41850.43,5086.00,35606.84,48591.53,42689.65,4035.55,35606.84,48591.53,41038.75,4249.39,32582.72,48591.53
35800.74,False,2024-12-28 06:00:00,6,5,28,12,2024,1,0,1.00,0.00,-0.97,-0.22,-0.50,0.87,35606.84,36088.92,37343.79,36290.12,35832.17,242.57,35606.84,36088.92,36575.30,1073.38,35606.84,38486.88,40997.67,5177.86,35606.84,48591.53,42625.35,4135.48,35606.84,48591.53,41017.30,4266.75,32582.72,48591.53
37056.18,False,2024-12-28 07:00:00,7,5,28,12,2024,1,0,0.97,-0.26,-0.97,-0.22,-0.50,0.87,35800.74,35606.84,39632.44,37343.79,36154.59,786.80,35606.84,37056.18,36336.85,631.93,35606.84,37109.46,40036.39,4687.43,35606.84,48465.76,42518.01,4248.43,35606.84,48591.53,40990.69,4277.48,32582.72,48591.53
38423.71,False,2024-12-28 08:00:00,8,5,28,12,2024,1,0,0.87,-0.50,-0.97,-0.22,-0.50,0.87,37056.18,35800.74,41980.96,39632.44,37093.55,1311.88,35800.74,38423.71,36555.89,1045.64,35606.84,38423.71,39199.55,3871.04,35606.84,47181.44,42369.79,4329.27,35606.84,48591.53,40960.82,4277.79,32582.72,48591.53
39723.49,False,2024-12-28 09:00:00,9,5,28,12,2024,1,0,0.71,-0.71,-0.97,-0.22,-0.50,0.87,38423.71,37056.18,43532.88,41980.96,38401.13,1333.80,37056.18,39723.49,37116.65,1647.73,35606.84,39723.49,38578.06,2965.92,35606.84,45070.79,42211.07,4354.53,35606.84,48591.53,40931.48,4269.21,32582.72,48591.53
40928.97,False,2024-12-28 10:00:00,10,5,28,12,2024,1,0,0.50,-0.87,-0.97,-0.22,-0.50,0.87,39723.49,38423.71,44504.96,43532.88,39692.06,1252.92,38423.71,40928.97,37923.32,2151.66,35606.84,40928.97,38232.90,2310.16,35606.84,42788.56,42062.07,4333.76,35606.84,48591.53,40903.33,4253.41,32582.72,48591.53
41388.06,False,2024-12-28 11:00:00,11,5,28,12,2024,1,0,0.26,-0.97,-0.97,-0.22,-0.50,0.87,40928.97,39723.49,44945.22,44504.96,40680.17,859.72,39723.49,41388.06,38886.86,2200.73,35800.74,41388.06,38116.19,2083.33,35606.84,41388.06,41913.85,4291.49,35606.84,48591.53,40878.15,4237.83,32582.72,48591.53
41347.51,False,2024-12-28 12:00:00,12,5,28,12,2024,1,0,0.00,-1.00,-0.97,-0.22,-0.50,0.87,41388.06,40928.97,44790.47,44945.22,41221.51,254.16,40928.97,41388.06,39811.32,1767.43,37056.18,41388.06,38193.31,2190.79,35606.84,41388.06,41770.40,4248.48,35606.84,48591.53,40857.11,4226.59,32582.72,48591.53
41250.26,False,2024-12-28 13:00:00,13,5,28,12,2024,1,0,-0.26,-0.97,-0.97,-0.22,-0.50,0.87,41347.51,41388.06,45106.16,44790.47,41328.61,70.82,41250.26,41388.06,40510.33,1197.26,38423.71,41388.06,38423.59,2362.93,35606.84,41388.06,41609.73,4189.34,35606.84,48591.53,40840.99,4219.85,32582.72,48591.53
41573.66,False,2024-12-28 14:00:00,14,5,28,12,2024,1,0,-0.50,-0.87,-0.97,-0.22,-0.50,0.87,41250.26,41347.51,45140.13,45106.16,41390.48,165.93,41250.26,41573.66,41035.33,676.77,39723.49,41573.66,38795.61,2485.47,35606.84,41573.66,41461.13,4121.37,35606.84,48591.53,40829.13,4214.94,32582.72,48591.53
41643.64,False,2024-12-28 15:00:00,15,5,28,12,2024,1,0,-0.71,-0.71,-0.97,-0.22,-0.50,0.87,41573.66,41250.26,45166.64,45140.13,41489.19,209.85,41250.26,41643.64,41355.35,254.85,40928.97,41643.64,39236.00,2482.66,35606.84,41643.64,41314.34,4045.70,35606.84,48591.53,40816.83,4209.49,32582.72,48591.53
