id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
SE;SUDESTE;2024-08-04 03:00:00;32601.01699999
N;NORTE;2024-08-04 04:00:00;7460.688
NE;NORDESTE;2024-08-04 04:00:00;11234.429
S;SUL;2024-08-04 04:00:00;8803.35099999
SE;SUDESTE;2024-08-04 04:00:00;32259.835
N;NORTE;2024-08-04 05:00:00;7359.97699999
NE;NORDESTE;2024-08-04 05:00:00;10953.78199999
S;SUL;2024-08-04 05:00:00;8815.54099999
SE;SUDESTE;2024-08-04 05:00:00;32389.245
N;NORTE;2024-08-04 06:00:00;7045.704
NE;NORDESTE;2024-08-04 06:00:00;10506.58499999
S;SUL;2024-08-04 06:00:00;8941.687
SE;SUDESTE;2024-08-04 06:00:00;32341.03
N;NORTE;2024-08-04 07:00:00;6934.061
NE;NORDESTE;2024-08-04 07:00:00;10292.87199999
S;SUL;2024-08-04 07:00:00;9156.468
SE;SUDESTE;2024-08-04 07:00:00;32974.16199999
N;NORTE;2024-08-04 08:00:00;6878.501
NE;NORDESTE;2024-08-04 08:00:00;10134.83599999
S;SUL;2024-08-04 08:00:00;9771.025
SE;SUDESTE;2024-08-04 08:00:00;34296.374
N;NORTE;2024-08-04 09:00:00;6846.37299999
NE;NORDESTE;2024-08-04 09:00:00;9912.68099999
S;SUL;2024-08-04 09:00:00;10447.76299999
SE;SUDESTE;2024-08-04 09:00:00;35421.03399999
N;NORTE;2024-08-04 10:00:00;6850.144
NE;NORDESTE;2024-08-04 10:00:00;9997.48
S;SUL;2024-08-04 10:00:00;11157.838
SE;SUDESTE;2024-08-04 10:00:00;36496.944
N;NORTE;2024-08-04 11:00:00;6946.792
NE;NORDESTE;2024-08-04 11:00:00;10243.76
S;SUL;2024-08-04 11:00:00;11630.345
SE;SUDESTE;2024-08-04 11:00:00;37578.00099999
N;NORTE;2024-08-04 12:00:00;7014.89899999
NE;NORDESTE;2024-08-04 12:00:00;10131.26799999
S;SUL;2024-08-04 12:00:00;11148.00099999
SE;SUDESTE;2024-08-04 12:00:00;37930.382
N;NORTE;2024-08-04 13:00:00;7112.828
NE;NORDESTE;2024-08-04 13:00:00;9977.61
S;SUL;2024-08-04 13:00:00;10674.232
SE;SUDESTE;2024-08-04 13:00:00;37307.349
N;NORTE;2024-08-04 14:00:00;7269.271
NE;NORDESTE;2024-08-04 14:00:00;10203.27
S;SUL;2024-08-04 14:00:00;10465.71399999
SE;SUDESTE;2024-08-04 14:00:00;36687.803
N;NORTE;2024-08-04 15:00:00;7348.462
NE;NORDESTE;2024-08-04 15:00:00;10530.01199999
S;SUL;2024-08-04 15:00:00;10496.52299999
SE;SUDESTE;2024-08-04 15:00:00;36773.44299999
N;NORTE;2024-08-04 16:00:00;7399.01299999
NE;NORDESTE;2024-08-04 16:00:00;11024.17099999
S;SUL;2024-08-04 16:00:00;10913.167
SE;SUDESTE;2024-08-04 16:00:00;38161.529
N;NORTE;2024-08-04 17:00:00;7420.60699999
NE;NORDESTE;2024-08-04 17:00:00;12007.09299999
S;SUL;2024-08-04 17:00:00;12024.76299999
SE;SUDESTE;2024-08-04 17:00:00;40900.538
N;NORTE;2024-08-04 18:00:00;7635.70599999
NE;NORDESTE;2024-08-04 18:00:00;13168.05899999
S;SUL;2024-08-04 18:00:00;13694.88899999
SE;SUDESTE;2024-08-04 18:00:00;44859.08199999
N;NORTE;2024-08-04 19:00:00;7925.398
NE;NORDESTE;2024-08-04 19:00:00;13134.01299999
S;SUL;2024-08-04 19:00:00;13466.68099999
SE;SUDESTE;2024-08-04 19:00:00;44668.39
N;NORTE;2024-08-04 20:00:00;8034.41499999
NE;NORDESTE;2024-08-04 20:00:00;13029.75099999
S;SUL;2024-08-04 20:00:00;12934.61699999
SE;SUDESTE;2024-08-04 20:00:00;43717.54799999
N;NORTE;2024-08-04 21:00:00;8158.122
NE;NORDESTE;2024-08-04 21:00:00;13048.84799999
S;SUL;2024-08-04 21:00:00;12436.08699999
SE;SUDESTE;2024-08-04 21:00:00;42486.52099999
N;NORTE;2024-08-04 22:00:00;8292.20199999
NE;NORDESTE;2024-08-04 22:00:00;12782.149
S;SUL;2024-08-04 22:00:00;11710.047
SE;SUDESTE;2024-08-04 22:00:00;40610.365
N;NORTE;2024-08-04 23:00:00;8307.873
NE;NORDESTE;2024-08-04 23:00:00;12386.98499999
S;SUL;2024-08-04 23:00:00;10854.7
SE;SUDESTE;2024-08-04 23:00:00;38271.64699999
N;NORTE;2024-08-05 00:00:00;8158.108
NE;NORDESTE;2024-08-05 00:00:00;11946.92799999
S;SUL;2024-08-05 00:00:00;10138.50199999
SE;SUDESTE;2024-08-05 00:00:00;36024.42899999
N;NORTE;2024-08-05 01:00:00;8003.51799999
NE;NORDESTE;2024-08-05 01:00:00;11704.665
S;SUL;2024-08-05 01:00:00;9695.339
SE;SUDESTE;2024-08-05 01:00:00;34407.92699999
N;NORTE;2024-08-05 02:00:00;7797.056
NE;NORDESTE;2024-08-05 02:00:00;11534.606
S;SUL;2024-08-05 02:00:00;9565.26899999
SE;SUDESTE;2024-08-05 02:00:00;33561.89499999
N;NORTE;2024-08-05 03:00:00;7618.222
NE;NORDESTE;2024-08-05 03:00:00;11390.45499999
S;SUL;2024-08-05 03:00:00;9595.964
SE;SUDESTE;2024-08-05 03:00:00;33221.607
N;NORTE;2024-08-05 04:00:00;7474.716
NE;NORDESTE;2024-08-05 04:00:00;11328.57499999
S;SUL;2024-08-05 04:00:00;9753.571
SE;SUDESTE;2024-08-05 04:00:00;33665.36299999
N;NORTE;2024-08-05 05:00:00;7239.605
NE;NORDESTE;2024-08-05 05:00:00;11285.024
S;SUL;2024-08-05 05:00:00;10349.98699999
SE;SUDESTE;2024-08-05 05:00:00;35812.79399999
N;NORTE;2024-08-05 06:00:00;7037.597
NE;NORDESTE;2024-08-05 06:00:00;11373.592
S;SUL;2024-08-05 06:00:00;11911.084
SE;SUDESTE;2024-08-05 06:00:00;38822.96099999
N;NORTE;2024-08-05 07:00:00;7173.191
NE;NORDESTE;2024-08-05 07:00:00;11700.136
S;SUL;2024-08-05 07:00:00;13269.39299999
SE;SUDESTE;2024-08-05 07:00:00;40713.15599999
N;NORTE;2024-08-05 08:00:00;7621.987
NE;NORDESTE;2024-08-05 08:00:00;11975.014
S;SUL;2024-08-05 08:00:00;14299.569
SE;SUDESTE;2024-08-05 08:00:00;42510.847
N;NORTE;2024-08-05 09:00:00;7880.035
NE;NORDESTE;2024-08-05 09:00:00;12161.658
S;SUL;2024-08-05 09:00:00;14833.055
SE;SUDESTE;2024-08-05 09:00:00;43981.828
N;NORTE;2024-08-05 10:00:00;8101.082
NE;NORDESTE;2024-08-05 10:00:00;12303.678
S;SUL;2024-08-05 10:00:00;15453.009
SE;SUDESTE;2024-08-05 10:00:00;45574.988
N;NORTE;2024-08-05 11:00:00;8350.543
NE;NORDESTE;2024-08-05 11:00:00;12394.273
S;SUL;2024-08-05 11:00:00;15652.521
SE;SUDESTE;2024-08-05 11:00:00;46336.975
N;NORTE;2024-08-05 12:00:00;8219.638
NE;NORDESTE;2024-08-05 12:00:00;12109.788
S;SUL;2024-08-05 12:00:00;14025.464
SE;SUDESTE;2024-08-05 12:00:00;45558.075
N;NORTE;2024-08-05 13:00:00;8446.265
NE;NORDESTE;2024-08-05 13:00:00;12376.278
S;SUL;2024-08-05 13:00:00;14339.747
SE;SUDESTE;2024-08-05 13:00:00;46148.17499999
N;NORTE;2024-08-05 14:00:00;8748.875
NE;NORDESTE;2024-08-05 14:00:00;12804.96499999
S;SUL;2024-08-05 14:00:00;14822.51
SE;SUDESTE;2024-08-05 14:00:00;46839.82799999
N;NORTE;2024-08-05 15:00:00;8781.071
NE;NORDESTE;2024-08-05 15:00:00;13101.91499999
S;SUL;2024-08-05 15:00:00;15162.998
SE;SUDESTE;2024-08-05 15:00:00;47438.46399999
N;NORTE;2024-08-05 16:00:00;8676.303
NE;NORDESTE;2024-08-05 16:00:00;13192.211
S;SUL;2024-08-05 16:00:00;15452.136
SE;SUDESTE;2024-08-05 16:00:00;47796.645
N;NORTE;2024-08-05 17:00:00;8275.506
NE;NORDESTE;2024-08-05 17:00:00;13236.69899999
S;SUL;2024-08-05 17:00:00;15400.073
SE;SUDESTE;2024-08-05 17:00:00;47532.33799999
N;NORTE;2024-08-05 18:00:00;8053.448
NE;NORDESTE;2024-08-05 18:00:00;13859.187
S;SUL;2024-08-05 18:00:00;16204.124
SE;SUDESTE;2024-08-05 18:00:00;50194.87799999
N;NORTE;2024-08-05 19:00:00;8279.18199999
NE;NORDESTE;2024-08-05 19:00:00;13584.21799999
S;SUL;2024-08-05 19:00:00;16158.362
SE;SUDESTE;2024-08-05 19:00:00;49942.926
N;NORTE;2024-08-05 20:00:00;8436.016
NE;NORDESTE;2024-08-05 20:00:00;13368.989
S;SUL;2024-08-05 20:00:00;15513.322
SE;SUDESTE;2024-08-05 20:00:00;49168.971
N;NORTE;2024-08-05 21:00:00;8624.05899999
NE;NORDESTE;2024-08-05 21:00:00;13676.24
S;SUL;2024-08-05 21:00:00;14884.36
SE;SUDESTE;2024-08-05 21:00:00;48081.722
N;NORTE;2024-08-05 22:00:00;8705.136
NE;NORDESTE;2024-08-05 22:00:00;13632.879
S;SUL;2024-08-05 22:00:00;13913.593
SE;SUDESTE;2024-08-05 22:00:00;45499.081
N;NORTE;2024-08-05 23:00:00;8638.59299999
NE;NORDESTE;2024-08-05 23:00:00;13173.45099999
S;SUL;2024-08-05 23:00:00;12661.28899999
SE;SUDESTE;2024-08-05 23:00:00;42346.69999999
N;NORTE;2024-08-06 00:00:00;8424.39
NE;NORDESTE;2024-08-06 00:00:00;12619.96099999
S;SUL;2024-08-06 00:00:00;11475.91
SE;SUDESTE;2024-08-06 00:00:00;39165.82
N;NORTE;2024-08-06 01:00:00;8200.11699999
NE;NORDESTE;2024-08-06 01:00:00;12271.15699999
S;SUL;2024-08-06 01:00:00;10828.873
SE;SUDESTE;2024-08-06 01:00:00;37147.03
N;NORTE;2024-08-06 02:00:00;8007.081
NE;NORDESTE;2024-08-06 02:00:00;12035.681
S;SUL;2024-08-06 02:00:00;10409.95199999
SE;SUDESTE;2024-08-06 02:00:00;35959.06299999
N;NORTE;2024-08-06 03:00:00;7803.222
NE;NORDESTE;2024-08-06 03:00:00;11893.332
S;SUL;2024-08-06 03:00:00;10187.03799999
SE;SUDESTE;2024-08-06 03:00:00;35508.64
N;NORTE;2024-08-06 04:00:00;7647.755
NE;NORDESTE;2024-08-06 04:00:00;11796.88899999
S;SUL;2024-08-06 04:00:00;10367.713
SE;SUDESTE;2024-08-06 04:00:00;35786.12799999
N;NORTE;2024-08-06 05:00:00;7505.23799999
NE;NORDESTE;2024-08-06 05:00:00;11734.57499999
S;SUL;2024-08-06 05:00:00;11033.381
SE;SUDESTE;2024-08-06 05:00:00;37554.25499999
N;NORTE;2024-08-06 06:00:00;7218.465
NE;NORDESTE;2024-08-06 06:00:00;11657.29699999
S;SUL;2024-08-06 06:00:00;12506.671
SE;SUDESTE;2024-08-06 06:00:00;40202.833
N;NORTE;2024-08-06 07:00:00;7253.877
NE;NORDESTE;2024-08-06 07:00:00;11990.218
S;SUL;2024-08-06 07:00:00;13847.173
SE;SUDESTE;2024-08-06 07:00:00;42257.27499999
N;NORTE;2024-08-06 08:00:00;7712.864
NE;NORDESTE;2024-08-06 08:00:00;12442.343
S;SUL;2024-08-06 08:00:00;14884.50799999
SE;SUDESTE;2024-08-06 08:00:00;44207.183
N;NORTE;2024-08-06 09:00:00;7928.181
NE;NORDESTE;2024-08-06 09:00:00;12516.93599999
S;SUL;2024-08-06 09:00:00;15273.353
SE;SUDESTE;2024-08-06 09:00:00;45086.877
N;NORTE;2024-08-06 10:00:00;8071.938
NE;NORDESTE;2024-08-06 10:00:00;12722.266
S;SUL;2024-08-06 10:00:00;15829.85699999
SE;SUDESTE;2024-08-06 10:00:00;46230.56899999
N;NORTE;2024-08-06 11:00:00;8129.92399999
NE;NORDESTE;2024-08-06 11:00:00;12889.93
S;SUL;2024-08-06 11:00:00;15924.724
SE;SUDESTE;2024-08-06 11:00:00;47017.815
N;NORTE;2024-08-06 12:00:00;8167.276
NE;NORDESTE;2024-08-06 12:00:00;12467.84899999
S;SUL;2024-08-06 12:00:00;14474.02699999
SE;SUDESTE;2024-08-06 12:00:00;46573.204
N;NORTE;2024-08-06 13:00:00;8428.292
NE;NORDESTE;2024-08-06 13:00:00;12745.821
S;SUL;2024-08-06 13:00:00;14981.412
SE;SUDESTE;2024-08-06 13:00:00;46950.43399999
N;NORTE;2024-08-06 14:00:00;8748.642
NE;NORDESTE;2024-08-06 14:00:00;13115.776
S;SUL;2024-08-06 14:00:00;15229.18799999
SE;SUDESTE;2024-08-06 14:00:00;47572.161
N;NORTE;2024-08-06 15:00:00;8688.379
NE;NORDESTE;2024-08-06 15:00:00;13401.642
S;SUL;2024-08-06 15:00:00;15282.71399999
SE;SUDESTE;2024-08-06 15:00:00;48008.398
N;NORTE;2024-08-06 16:00:00;8559.48799999
NE;NORDESTE;2024-08-06 16:00:00;13559.03699999
S;SUL;2024-08-06 16:00:00;15544.51
SE;SUDESTE;2024-08-06 16:00:00;48411.444
N;NORTE;2024-08-06 17:00:00;8153.766
NE;NORDESTE;2024-08-06 17:00:00;13579.6
S;SUL;2024-08-06 17:00:00;15565.6
SE;SUDESTE;2024-08-06 17:00:00;47877.068
N;NORTE;2024-08-06 18:00:00;7971.658
NE;NORDESTE;2024-08-06 18:00:00;14147.077
S;SUL;2024-08-06 18:00:00;16498.27599999
SE;SUDESTE;2024-08-06 18:00:00;50795.94499999
N;NORTE;2024-08-06 19:00:00;8219.22399999
NE;NORDESTE;2024-08-06 19:00:00;13925.357
S;SUL;2024-08-06 19:00:00;16477.644
SE;SUDESTE;2024-08-06 19:00:00;50533.552
N;NORTE;2024-08-06 20:00:00;8362.823
NE;NORDESTE;2024-08-06 20:00:00;13747.567
S;SUL;2024-08-06 20:00:00;15765.819
SE;SUDESTE;2024-08-06 20:00:00;49797.291
N;NORTE;2024-08-06 21:00:00;8527.37099999
NE;NORDESTE;2024-08-06 21:00:00;13989.09299999
S;SUL;2024-08-06 21:00:00;15151.20299999
SE;SUDESTE;2024-08-06 21:00:00;48770.65999999
N;NORTE;2024-08-06 22:00:00;8687.40499999
NE;NORDESTE;2024-08-06 22:00:00;13826.755
S;SUL;2024-08-06 22:00:00;14133.04999999
SE;SUDESTE;2024-08-06 22:00:00;46351.73099999
N;NORTE;2024-08-06 23:00:00;8617.803
NE;NORDESTE;2024-08-06 23:00:00;13310.65499999
S;SUL;2024-08-06 23:00:00;12761.98099999
SE;SUDESTE;2024-08-06 23:00:00;42949.401
N;NORTE;2024-08-07 00:00:00;8411.88699999
NE;NORDESTE;2024-08-07 00:00:00;12739.483
S;SUL;2024-08-07 00:00:00;11744.575
SE;SUDESTE;2024-08-07 00:00:00;39804.713
N;NORTE;2024-08-07 01:00:00;8194.909
NE;NORDESTE;2024-08-07 01:00:00;12270.20999999
S;SUL;2024-08-07 01:00:00;11106.567
SE;SUDESTE;2024-08-07 01:00:00;37677.56699999
N;NORTE;2024-08-07 02:00:00;7994.572
NE;NORDESTE;2024-08-07 02:00:00;12024.23
S;SUL;2024-08-07 02:00:00;10739.198
SE;SUDESTE;2024-08-07 02:00:00;36480.648
N;NORTE;2024-08-07 03:00:00;7811.169
NE;NORDESTE;2024-08-07 03:00:00;11954.36699999
S;SUL;2024-08-07 03:00:00;10527.74299999
SE;SUDESTE;2024-08-07 03:00:00;35836.758
N;NORTE;2024-08-07 04:00:00;7642.53
NE;NORDESTE;2024-08-07 04:00:00;11943.45999999
S;SUL;2024-08-07 04:00:00;10618.212
SE;SUDESTE;2024-08-07 04:00:00;36121.187
N;NORTE;2024-08-07 05:00:00;7490.038
NE;NORDESTE;2024-08-07 05:00:00;11879.962
S;SUL;2024-08-07 05:00:00;11405.971
SE;SUDESTE;2024-08-07 05:00:00;37969.958
N;NORTE;2024-08-07 06:00:00;7197.372
NE;NORDESTE;2024-08-07 06:00:00;11869.26399999
S;SUL;2024-08-07 06:00:00;12960.895
SE;SUDESTE;2024-08-07 06:00:00;40961.56799999
N;NORTE;2024-08-07 07:00:00;7244.999
NE;NORDESTE;2024-08-07 07:00:00;12284.69
S;SUL;2024-08-07 07:00:00;14249.55
SE;SUDESTE;2024-08-07 07:00:00;42999.73799999
N;NORTE;2024-08-07 08:00:00;7684.141
NE;NORDESTE;2024-08-07 08:00:00;12562.38
S;SUL;2024-08-07 08:00:00;15128.246
SE;SUDESTE;2024-08-07 08:00:00;44750.03099999
N;NORTE;2024-08-07 09:00:00;7944.758
NE;NORDESTE;2024-08-07 09:00:00;12736.95899999
S;SUL;2024-08-07 09:00:00;15274.393
SE;SUDESTE;2024-08-07 09:00:00;45776.393
N;NORTE;2024-08-07 10:00:00;8125.01
NE;NORDESTE;2024-08-07 10:00:00;12898.091
S;SUL;2024-08-07 10:00:00;15512.19
SE;SUDESTE;2024-08-07 10:00:00;46877.42999999
N;NORTE;2024-08-07 11:00:00;8173.21299999
NE;NORDESTE;2024-08-07 11:00:00;12951.37699999
S;SUL;2024-08-07 11:00:00;15436.282
SE;SUDESTE;2024-08-07 11:00:00;47652.04899999
N;NORTE;2024-08-07 12:00:00;8111.49099999
NE;NORDESTE;2024-08-07 12:00:00;12739.20499999
S;SUL;2024-08-07 12:00:00;14152.882
SE;SUDESTE;2024-08-07 12:00:00;46965.683
N;NORTE;2024-08-07 13:00:00;8513.82299999
NE;NORDESTE;2024-08-07 13:00:00;13012.512
S;SUL;2024-08-07 13:00:00;14928.852
SE;SUDESTE;2024-08-07 13:00:00;47655.776
N;NORTE;2024-08-07 14:00:00;8879.428
NE;NORDESTE;2024-08-07 14:00:00;13359.669
S;SUL;2024-08-07 14:00:00;15546.358
SE;SUDESTE;2024-08-07 14:00:00;48621.208
N;NORTE;2024-08-07 15:00:00;8912.141
NE;NORDESTE;2024-08-07 15:00:00;13634.876
S;SUL;2024-08-07 15:00:00;15760.451
SE;SUDESTE;2024-08-07 15:00:00;48962.604
N;NORTE;2024-08-07 16:00:00;8731.828
NE;NORDESTE;2024-08-07 16:00:00;13681.04599999
S;SUL;2024-08-07 16:00:00;16028.68699999
SE;SUDESTE;2024-08-07 16:00:00;49126.99299999
N;NORTE;2024-08-07 17:00:00;8398.105
NE;NORDESTE;2024-08-07 17:00:00;13732.487
S;SUL;2024-08-07 17:00:00;15897.943
SE;SUDESTE;2024-08-07 17:00:00;48402.62699999
N;NORTE;2024-08-07 18:00:00;8183.189
NE;NORDESTE;2024-08-07 18:00:00;14307.015
S;SUL;2024-08-07 18:00:00;16659.83099999
SE;SUDESTE;2024-08-07 18:00:00;51156.35
N;NORTE;2024-08-07 19:00:00;8455.409
NE;NORDESTE;2024-08-07 19:00:00;14087.925
S;SUL;2024-08-07 19:00:00;16433.38
SE;SUDESTE;2024-08-07 19:00:00;50773.706
N;NORTE;2024-08-07 20:00:00;8610.00499999
NE;NORDESTE;2024-08-07 20:00:00;13874.68999999
S;SUL;2024-08-07 20:00:00;15689.21499999
SE;SUDESTE;2024-08-07 20:00:00;49975.38399999
N;NORTE;2024-08-07 21:00:00;8739.85399999
NE;NORDESTE;2024-08-07 21:00:00;14186.963
S;SUL;2024-08-07 21:00:00;15038.594
SE;SUDESTE;2024-08-07 21:00:00;49161.027
N;NORTE;2024-08-07 22:00:00;8791.074
NE;NORDESTE;2024-08-07 22:00:00;14040.385
S;SUL;2024-08-07 22:00:00;13990.426
SE;SUDESTE;2024-08-07 22:00:00;46870.83199999
N;NORTE;2024-08-07 23:00:00;8722.98
NE;NORDESTE;2024-08-07 23:00:00;13575.578
S;SUL;2024-08-07 23:00:00;12736.85599999
SE;SUDESTE;2024-08-07 23:00:00;43701.805
N;NORTE;2024-08-08 00:00:00;8547.58099999
NE;NORDESTE;2024-08-08 00:00:00;13038.223
S;SUL;2024-08-08 00:00:00;11624.34299999
SE;SUDESTE;2024-08-08 00:00:00;40610.85099999
N;NORTE;2024-08-08 01:00:00;8327.04699999
NE;NORDESTE;2024-08-08 01:00:00;12666.00699999
S;SUL;2024-08-08 01:00:00;10741.99199999
SE;SUDESTE;2024-08-08 01:00:00;38423.048
N;NORTE;2024-08-08 02:00:00;8106.798
NE;NORDESTE;2024-08-08 02:00:00;12343.595
S;SUL;2024-08-08 02:00:00;10336.17499999
SE;SUDESTE;2024-08-08 02:00:00;37072.46699999
N;NORTE;2024-08-08 03:00:00;7881.858
NE;NORDESTE;2024-08-08 03:00:00;12119.70499999
S;SUL;2024-08-08 03:00:00;10223.11999999
SE;SUDESTE;2024-08-08 03:00:00;36497.479
N;NORTE;2024-08-08 04:00:00;7681.063
NE;NORDESTE;2024-08-08 04:00:00;12017.054
S;SUL;2024-08-08 04:00:00;10326.42399999
SE;SUDESTE;2024-08-08 04:00:00;36666.96199999
N;NORTE;2024-08-08 05:00:00;7547.925
NE;NORDESTE;2024-08-08 05:00:00;11891.929
S;SUL;2024-08-08 05:00:00;11009.641
SE;SUDESTE;2024-08-08 05:00:00;38486.115
N;NORTE;2024-08-08 06:00:00;7257.296
NE;NORDESTE;2024-08-08 06:00:00;11872.61899999
S;SUL;2024-08-08 06:00:00;12420.024
SE;SUDESTE;2024-08-08 06:00:00;41374.774
N;NORTE;2024-08-08 07:00:00;7273.315
NE;NORDESTE;2024-08-08 07:00:00;12239.99999999
S;SUL;2024-08-08 07:00:00;13841.543
SE;SUDESTE;2024-08-08 07:00:00;43397.81399999
N;NORTE;2024-08-08 08:00:00;7712.007
NE;NORDESTE;2024-08-08 08:00:00;12743.59599999
S;SUL;2024-08-08 08:00:00;14986.543
SE;SUDESTE;2024-08-08 08:00:00;45540.41199999
N;NORTE;2024-08-08 09:00:00;7959.449
NE;NORDESTE;2024-08-08 09:00:00;12866.28
S;SUL;2024-08-08 09:00:00;15439.61499999
SE;SUDESTE;2024-08-08 09:00:00;46780.409
N;NORTE;2024-08-08 10:00:00;8164.79299999
NE;NORDESTE;2024-08-08 10:00:00;13196.54099999
S;SUL;2024-08-08 10:00:00;16099.44099999
SE;SUDESTE;2024-08-08 10:00:00;47862.777
N;NORTE;2024-08-08 11:00:00;8247.52299999
NE;NORDESTE;2024-08-08 11:00:00;13536.87599999
S;SUL;2024-08-08 11:00:00;16226.73799999
SE;SUDESTE;2024-08-08 11:00:00;48319.53999999
N;NORTE;2024-08-08 12:00:00;8256.19199999
NE;NORDESTE;2024-08-08 12:00:00;13459.53899999
S;SUL;2024-08-08 12:00:00;14979.031
SE;SUDESTE;2024-08-08 12:00:00;47643.41
N;NORTE;2024-08-08 13:00:00;8547.04899999
NE;NORDESTE;2024-08-08 13:00:00;13759.78999999
S;SUL;2024-08-08 13:00:00;15382.74299999
SE;SUDESTE;2024-08-08 13:00:00;48496.29099999
N;NORTE;2024-08-08 14:00:00;8880.944
NE;NORDESTE;2024-08-08 14:00:00;13976.576
S;SUL;2024-08-08 14:00:00;15586.51699999
SE;SUDESTE;2024-08-08 14:00:00;49408.53399999
N;NORTE;2024-08-08 15:00:00;8829.299
NE;NORDESTE;2024-08-08 15:00:00;14056.51699999
S;SUL;2024-08-08 15:00:00;15632.544
SE;SUDESTE;2024-08-08 15:00:00;49568.35099999
N;NORTE;2024-08-08 16:00:00;8738.998
NE;NORDESTE;2024-08-08 16:00:00;14012.80299999
S;SUL;2024-08-08 16:00:00;15720.541
SE;SUDESTE;2024-08-08 16:00:00;49587.301
N;NORTE;2024-08-08 17:00:00;8467.11
NE;NORDESTE;2024-08-08 17:00:00;13639.66899999
S;SUL;2024-08-08 17:00:00;15664.81699999
SE;SUDESTE;2024-08-08 17:00:00;49143.171
N;NORTE;2024-08-08 18:00:00;8415.88499999
NE;NORDESTE;2024-08-08 18:00:00;13934.947
S;SUL;2024-08-08 18:00:00;16336.44999999
SE;SUDESTE;2024-08-08 18:00:00;51723.52099999
N;NORTE;2024-08-08 19:00:00;8320.45199999
NE;NORDESTE;2024-08-08 19:00:00;14125.621
S;SUL;2024-08-08 19:00:00;16167.02399999
SE;SUDESTE;2024-08-08 19:00:00;51148.17899999
N;NORTE;2024-08-08 20:00:00;8428.223
NE;NORDESTE;2024-08-08 20:00:00;13732.49499999
S;SUL;2024-08-08 20:00:00;15535.17899999
SE;SUDESTE;2024-08-08 20:00:00;50037.276
N;NORTE;2024-08-08 21:00:00;8604.58099999
NE;NORDESTE;2024-08-08 21:00:00;13924.533
S;SUL;2024-08-08 21:00:00;14919.80199999
SE;SUDESTE;2024-08-08 21:00:00;49218.01999999
N;NORTE;2024-08-08 22:00:00;8702.66499999
NE;NORDESTE;2024-08-08 22:00:00;13814.793
S;SUL;2024-08-08 22:00:00;13941.18699999
SE;SUDESTE;2024-08-08 22:00:00;47039.896
N;NORTE;2024-08-08 23:00:00;8635.95699999
NE;NORDESTE;2024-08-08 23:00:00;13269.194
S;SUL;2024-08-08 23:00:00;12554.47299999
SE;SUDESTE;2024-08-08 23:00:00;43675.89299999
N;NORTE;2024-08-09 00:00:00;8497.756
NE;NORDESTE;2024-08-09 00:00:00;12775.576
S;SUL;2024-08-09 00:00:00;11382.11799999
SE;SUDESTE;2024-08-09 00:00:00;40494.9
N;NORTE;2024-08-09 01:00:00;8360.607
NE;NORDESTE;2024-08-09 01:00:00;12359.81999999
S;SUL;2024-08-09 01:00:00;10689.52599999
SE;SUDESTE;2024-08-09 01:00:00;38368.26099999
N;NORTE;2024-08-09 02:00:00;8198.893
NE;NORDESTE;2024-08-09 02:00:00;12115.02599999
S;SUL;2024-08-09 02:00:00;10148.342
SE;SUDESTE;2024-08-09 02:00:00;37111.088
N;NORTE;2024-08-09 03:00:00;8009.784
NE;NORDESTE;2024-08-09 03:00:00;11967.358
S;SUL;2024-08-09 03:00:00;10022.471
SE;SUDESTE;2024-08-09 03:00:00;36522.459
N;NORTE;2024-08-09 04:00:00;7859.846
NE;NORDESTE;2024-08-09 04:00:00;11903.549
S;SUL;2024-08-09 04:00:00;10135.37099999
SE;SUDESTE;2024-08-09 04:00:00;36792.279
N;NORTE;2024-08-09 05:00:00;7729.308
NE;NORDESTE;2024-08-09 05:00:00;11778.259
S;SUL;2024-08-09 05:00:00;10913.672
SE;SUDESTE;2024-08-09 05:00:00;38508.854
N;NORTE;2024-08-09 06:00:00;7487.899
NE;NORDESTE;2024-08-09 06:00:00;11841.164
S;SUL;2024-08-09 06:00:00;12499.714
SE;SUDESTE;2024-08-09 06:00:00;41445.62
N;NORTE;2024-08-09 07:00:00;7475.822
NE;NORDESTE;2024-08-09 07:00:00;12523.332
S;SUL;2024-08-09 07:00:00;13925.924
SE;SUDESTE;2024-08-09 07:00:00;43841.64499999
N;NORTE;2024-08-09 08:00:00;7854.818
NE;NORDESTE;2024-08-09 08:00:00;12821.05899999
S;SUL;2024-08-09 08:00:00;15097.82
SE;SUDESTE;2024-08-09 08:00:00;45950.319
N;NORTE;2024-08-09 09:00:00;8067.656
NE;NORDESTE;2024-08-09 09:00:00;13014.859
S;SUL;2024-08-09 09:00:00;15435.859
SE;SUDESTE;2024-08-09 09:00:00;47188.085
N;NORTE;2024-08-09 10:00:00;8217.16999999
NE;NORDESTE;2024-08-09 10:00:00;13017.558
S;SUL;2024-08-09 10:00:00;15824.577
SE;SUDESTE;2024-08-09 10:00:00;48214.23199999
N;NORTE;2024-08-09 11:00:00;8325.76899999
NE;NORDESTE;2024-08-09 11:00:00;13189.62199999
S;SUL;2024-08-09 11:00:00;15780.769
SE;SUDESTE;2024-08-09 11:00:00;48324.051
N;NORTE;2024-08-09 12:00:00;8340.468
NE;NORDESTE;2024-08-09 12:00:00;12719.214
S;SUL;2024-08-09 12:00:00;14472.126
