id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
N;NORTE;2023-04-25 01:00:00;7183.17999999
NE;NORDESTE;2023-04-25 01:00:00;11694.38499999
S;SUL;2023-04-25 01:00:00;10190.15099999
SE;SUDESTE;2023-04-25 01:00:00;34522.316
N;NORTE;2023-04-25 02:00:00;6831.75999999
NE;NORDESTE;2023-04-25 02:00:00;11422.357
S;SUL;2023-04-25 02:00:00;9791.882
SE;SUDESTE;2023-04-25 02:00:00;33653.849
N;NORTE;2023-04-25 03:00:00;6776.039
NE;NORDESTE;2023-04-25 03:00:00;11253.112
S;SUL;2023-04-25 03:00:00;9737.10299999
SE;SUDESTE;2023-04-25 03:00:00;33183.797
N;NORTE;2023-04-25 04:00:00;6810.052
NE;NORDESTE;2023-04-25 04:00:00;11156.41399999
S;SUL;2023-04-25 04:00:00;9887.936
SE;SUDESTE;2023-04-25 04:00:00;33294.761
N;NORTE;2023-04-25 05:00:00;6890.35
NE;NORDESTE;2023-04-25 05:00:00;10795.81699999
S;SUL;2023-04-25 05:00:00;10670.981
SE;SUDESTE;2023-04-25 05:00:00;34910.223
N;NORTE;2023-04-25 06:00:00;6439.50299999
NE;NORDESTE;2023-04-25 06:00:00;10275.274
S;SUL;2023-04-25 06:00:00;11986.811
SE;SUDESTE;2023-04-25 06:00:00;37025.38699999
N;NORTE;2023-04-25 07:00:00;6322.096
NE;NORDESTE;2023-04-25 07:00:00;10497.06799999
S;SUL;2023-04-25 07:00:00;13017.66799999
SE;SUDESTE;2023-04-25 07:00:00;37865.212
N;NORTE;2023-04-25 08:00:00;6470.34799999
NE;NORDESTE;2023-04-25 08:00:00;10832.822
S;SUL;2023-04-25 08:00:00;13398.52899999
SE;SUDESTE;2023-04-25 08:00:00;38383.936
N;NORTE;2023-04-25 09:00:00;6484.729
NE;NORDESTE;2023-04-25 09:00:00;10767.839
S;SUL;2023-04-25 09:00:00;13110.268
SE;SUDESTE;2023-04-25 09:00:00;38282.669
N;NORTE;2023-04-25 10:00:00;6499.72199999
NE;NORDESTE;2023-04-25 10:00:00;10897.724
S;SUL;2023-04-25 10:00:00;13083.202
SE;SUDESTE;2023-04-25 10:00:00;38637.822
N;NORTE;2023-04-25 11:00:00;6562.98999999
NE;NORDESTE;2023-04-25 11:00:00;10844.337
S;SUL;2023-04-25 11:00:00;12723.0
SE;SUDESTE;2023-04-25 11:00:00;38838.45399999
N;NORTE;2023-04-25 12:00:00;6332.802
NE;NORDESTE;2023-04-25 12:00:00;10635.644
S;SUL;2023-04-25 12:00:00;11400.81599999
SE;SUDESTE;2023-04-25 12:00:00;38513.453
N;NORTE;2023-04-25 13:00:00;6727.68999999
NE;NORDESTE;2023-04-25 13:00:00;11277.286
S;SUL;2023-04-25 13:00:00;12269.36
SE;SUDESTE;2023-04-25 13:00:00;39768.48199999
N;NORTE;2023-04-25 14:00:00;7217.945
NE;NORDESTE;2023-04-25 14:00:00;11974.30899999
S;SUL;2023-04-25 14:00:00;13218.10899999
SE;SUDESTE;2023-04-25 14:00:00;41332.78699999
N;NORTE;2023-04-25 15:00:00;7433.041
NE;NORDESTE;2023-04-25 15:00:00;12421.532
S;SUL;2023-04-25 15:00:00;13781.712
SE;SUDESTE;2023-04-25 15:00:00;42943.212
N;NORTE;2023-04-25 16:00:00;7402.386
NE;NORDESTE;2023-04-25 16:00:00;12701.604
S;SUL;2023-04-25 16:00:00;14413.46199999
SE;SUDESTE;2023-04-25 16:00:00;44372.011
N;NORTE;2023-04-25 17:00:00;7238.039
NE;NORDESTE;2023-04-25 17:00:00;12821.685
S;SUL;2023-04-25 17:00:00;14630.80299999
SE;SUDESTE;2023-04-25 17:00:00;44827.337
N;NORTE;2023-04-25 18:00:00;7201.525
NE;NORDESTE;2023-04-25 18:00:00;12991.372
S;SUL;2023-04-25 18:00:00;15446.523
SE;SUDESTE;2023-04-25 18:00:00;47750.769
N;NORTE;2023-04-25 19:00:00;7289.59999999
NE;NORDESTE;2023-04-25 19:00:00;12816.44099999
S;SUL;2023-04-25 19:00:00;15062.102
SE;SUDESTE;2023-04-25 19:00:00;47171.716
N;NORTE;2023-04-25 20:00:00;7330.664
NE;NORDESTE;2023-04-25 20:00:00;12813.375
S;SUL;2023-04-25 20:00:00;14283.583
SE;SUDESTE;2023-04-25 20:00:00;46382.73199999
N;NORTE;2023-04-25 21:00:00;7508.426
NE;NORDESTE;2023-04-25 21:00:00;13225.13999999
S;SUL;2023-04-25 21:00:00;13745.20399999
SE;SUDESTE;2023-04-25 21:00:00;45387.428
N;NORTE;2023-04-25 22:00:00;7594.44499999
NE;NORDESTE;2023-04-25 22:00:00;13174.264
S;SUL;2023-04-25 22:00:00;12902.77999999
SE;SUDESTE;2023-04-25 22:00:00;42919.37099999
N;NORTE;2023-04-25 23:00:00;7542.471
NE;NORDESTE;2023-04-25 23:00:00;12733.427
S;SUL;2023-04-25 23:00:00;11813.52099999
SE;SUDESTE;2023-04-25 23:00:00;39914.201
N;NORTE;2023-04-26 00:00:00;7442.627
NE;NORDESTE;2023-04-26 00:00:00;12224.713
S;SUL;2023-04-26 00:00:00;10939.28199999
SE;SUDESTE;2023-04-26 00:00:00;37190.089
N;NORTE;2023-04-26 01:00:00;7325.823
NE;NORDESTE;2023-04-26 01:00:00;11819.51299999
S;SUL;2023-04-26 01:00:00;10387.59399999
SE;SUDESTE;2023-04-26 01:00:00;35333.886
N;NORTE;2023-04-26 02:00:00;7228.59899999
NE;NORDESTE;2023-04-26 02:00:00;11578.878
S;SUL;2023-04-26 02:00:00;10087.79999999
SE;SUDESTE;2023-04-26 02:00:00;34289.024
N;NORTE;2023-04-26 03:00:00;7073.24899999
NE;NORDESTE;2023-04-26 03:00:00;11473.907
S;SUL;2023-04-26 03:00:00;10020.802
SE;SUDESTE;2023-04-26 03:00:00;33883.689
N;NORTE;2023-04-26 04:00:00;6991.88999999
NE;NORDESTE;2023-04-26 04:00:00;11360.701
S;SUL;2023-04-26 04:00:00;10084.98
SE;SUDESTE;2023-04-26 04:00:00;34212.76999999
N;NORTE;2023-04-26 05:00:00;6919.529
NE;NORDESTE;2023-04-26 05:00:00;11111.163
S;SUL;2023-04-26 05:00:00;10719.36899999
SE;SUDESTE;2023-04-26 05:00:00;36127.46199999
N;NORTE;2023-04-26 06:00:00;6491.313
NE;NORDESTE;2023-04-26 06:00:00;10602.45199999
S;SUL;2023-04-26 06:00:00;12117.876
SE;SUDESTE;2023-04-26 06:00:00;38452.367
N;NORTE;2023-04-26 07:00:00;6271.025
NE;NORDESTE;2023-04-26 07:00:00;10622.454
S;SUL;2023-04-26 07:00:00;13071.306
SE;SUDESTE;2023-04-26 07:00:00;39514.69499999
N;NORTE;2023-04-26 08:00:00;6410.92299999
NE;NORDESTE;2023-04-26 08:00:00;10956.856
S;SUL;2023-04-26 08:00:00;13609.278
SE;SUDESTE;2023-04-26 08:00:00;40372.99399999
N;NORTE;2023-04-26 09:00:00;6459.648
NE;NORDESTE;2023-04-26 09:00:00;10870.946
S;SUL;2023-04-26 09:00:00;13461.52099999
SE;SUDESTE;2023-04-26 09:00:00;40626.07
N;NORTE;2023-04-26 10:00:00;6450.15399999
NE;NORDESTE;2023-04-26 10:00:00;10863.652
S;SUL;2023-04-26 10:00:00;13321.698
SE;SUDESTE;2023-04-26 10:00:00;41005.78
N;NORTE;2023-04-26 11:00:00;6388.97799999
NE;NORDESTE;2023-04-26 11:00:00;10829.873
S;SUL;2023-04-26 11:00:00;12871.819
SE;SUDESTE;2023-04-26 11:00:00;41152.087
N;NORTE;2023-04-26 12:00:00;6427.749
NE;NORDESTE;2023-04-26 12:00:00;10707.015
S;SUL;2023-04-26 12:00:00;11458.534
SE;SUDESTE;2023-04-26 12:00:00;40267.41599999
N;NORTE;2023-04-26 13:00:00;6718.216
NE;NORDESTE;2023-04-26 13:00:00;11283.371
S;SUL;2023-04-26 13:00:00;12127.14799999
SE;SUDESTE;2023-04-26 13:00:00;41345.57299999
N;NORTE;2023-04-26 14:00:00;7026.604
NE;NORDESTE;2023-04-26 14:00:00;11980.563
S;SUL;2023-04-26 14:00:00;12761.79
SE;SUDESTE;2023-04-26 14:00:00;42749.72599999
N;NORTE;2023-04-26 15:00:00;7169.979
NE;NORDESTE;2023-04-26 15:00:00;12454.563
S;SUL;2023-04-26 15:00:00;13223.747
SE;SUDESTE;2023-04-26 15:00:00;44043.189
N;NORTE;2023-04-26 16:00:00;7114.155
NE;NORDESTE;2023-04-26 16:00:00;12706.877
S;SUL;2023-04-26 16:00:00;14178.702
SE;SUDESTE;2023-04-26 16:00:00;45571.63
N;NORTE;2023-04-26 17:00:00;6907.379
NE;NORDESTE;2023-04-26 17:00:00;12774.182
S;SUL;2023-04-26 17:00:00;14594.488
SE;SUDESTE;2023-04-26 17:00:00;46142.957
N;NORTE;2023-04-26 18:00:00;6977.775
NE;NORDESTE;2023-04-26 18:00:00;12879.495
S;SUL;2023-04-26 18:00:00;15540.828
SE;SUDESTE;2023-04-26 18:00:00;49040.14999999
N;NORTE;2023-04-26 19:00:00;7188.563
NE;NORDESTE;2023-04-26 19:00:00;12808.178
S;SUL;2023-04-26 19:00:00;15252.574
SE;SUDESTE;2023-04-26 19:00:00;48501.889
N;NORTE;2023-04-26 20:00:00;7320.491
NE;NORDESTE;2023-04-26 20:00:00;12695.702
S;SUL;2023-04-26 20:00:00;14407.788
SE;SUDESTE;2023-04-26 20:00:00;47687.035
N;NORTE;2023-04-26 21:00:00;7457.195
NE;NORDESTE;2023-04-26 21:00:00;13189.349
S;SUL;2023-04-26 21:00:00;13911.47599999
SE;SUDESTE;2023-04-26 21:00:00;46483.891
N;NORTE;2023-04-26 22:00:00;7519.138
NE;NORDESTE;2023-04-26 22:00:00;13176.27099999
S;SUL;2023-04-26 22:00:00;13042.77
SE;SUDESTE;2023-04-26 22:00:00;44121.797
N;NORTE;2023-04-26 23:00:00;7502.372
NE;NORDESTE;2023-04-26 23:00:00;12759.11
S;SUL;2023-04-26 23:00:00;11848.554
SE;SUDESTE;2023-04-26 23:00:00;41229.21499999
N;NORTE;2023-04-27 00:00:00;7405.296
NE;NORDESTE;2023-04-27 00:00:00;12184.98699999
S;SUL;2023-04-27 00:00:00;11110.75299999
SE;SUDESTE;2023-04-27 00:00:00;38695.52099999
N;NORTE;2023-04-27 01:00:00;7254.39999999
NE;NORDESTE;2023-04-27 01:00:00;11838.633
S;SUL;2023-04-27 01:00:00;10473.855
SE;SUDESTE;2023-04-27 01:00:00;36808.812
N;NORTE;2023-04-27 02:00:00;7146.187
NE;NORDESTE;2023-04-27 02:00:00;11622.483
S;SUL;2023-04-27 02:00:00;10087.878
SE;SUDESTE;2023-04-27 02:00:00;35732.398
N;NORTE;2023-04-27 03:00:00;7025.18799999
NE;NORDESTE;2023-04-27 03:00:00;11415.802
S;SUL;2023-04-27 03:00:00;10006.232
SE;SUDESTE;2023-04-27 03:00:00;35363.582
N;NORTE;2023-04-27 04:00:00;6950.144
NE;NORDESTE;2023-04-27 04:00:00;11333.059
S;SUL;2023-04-27 04:00:00;10105.96999999
SE;SUDESTE;2023-04-27 04:00:00;35626.071
N;NORTE;2023-04-27 05:00:00;6928.623
NE;NORDESTE;2023-04-27 05:00:00;11059.94
S;SUL;2023-04-27 05:00:00;10834.302
SE;SUDESTE;2023-04-27 05:00:00;37478.29
N;NORTE;2023-04-27 06:00:00;6566.46899999
NE;NORDESTE;2023-04-27 06:00:00;10565.50999999
S;SUL;2023-04-27 06:00:00;12154.911
SE;SUDESTE;2023-04-27 06:00:00;39478.829
N;NORTE;2023-04-27 07:00:00;6387.944
NE;NORDESTE;2023-04-27 07:00:00;10625.929
S;SUL;2023-04-27 07:00:00;12925.45799999
SE;SUDESTE;2023-04-27 07:00:00;40309.758
N;NORTE;2023-04-27 08:00:00;6553.146
NE;NORDESTE;2023-04-27 08:00:00;10958.37099999
S;SUL;2023-04-27 08:00:00;13207.07999999
SE;SUDESTE;2023-04-27 08:00:00;40884.391
N;NORTE;2023-04-27 09:00:00;6481.58599999
NE;NORDESTE;2023-04-27 09:00:00;11091.33299999
S;SUL;2023-04-27 09:00:00;12731.536
SE;SUDESTE;2023-04-27 09:00:00;40942.94999999
N;NORTE;2023-04-27 10:00:00;6477.698
NE;NORDESTE;2023-04-27 10:00:00;11193.29699999
S;SUL;2023-04-27 10:00:00;12585.385
SE;SUDESTE;2023-04-27 10:00:00;41306.05799999
N;NORTE;2023-04-27 11:00:00;6450.418
NE;NORDESTE;2023-04-27 11:00:00;11109.507
S;SUL;2023-04-27 11:00:00;12318.382
SE;SUDESTE;2023-04-27 11:00:00;41658.425
N;NORTE;2023-04-27 12:00:00;6362.564
NE;NORDESTE;2023-04-27 12:00:00;10958.91599999
S;SUL;2023-04-27 12:00:00;11221.60299999
SE;SUDESTE;2023-04-27 12:00:00;40959.75
N;NORTE;2023-04-27 13:00:00;6860.161
NE;NORDESTE;2023-04-27 13:00:00;11426.808
S;SUL;2023-04-27 13:00:00;11989.81299999
SE;SUDESTE;2023-04-27 13:00:00;42367.41199999
N;NORTE;2023-04-27 14:00:00;7322.72699999
NE;NORDESTE;2023-04-27 14:00:00;12196.127
S;SUL;2023-04-27 14:00:00;12626.821
SE;SUDESTE;2023-04-27 14:00:00;43772.37499999
N;NORTE;2023-04-27 15:00:00;7507.306
NE;NORDESTE;2023-04-27 15:00:00;12685.019
S;SUL;2023-04-27 15:00:00;13103.11
SE;SUDESTE;2023-04-27 15:00:00;45294.06299999
N;NORTE;2023-04-27 16:00:00;7496.402
NE;NORDESTE;2023-04-27 16:00:00;12918.535
S;SUL;2023-04-27 16:00:00;14124.374
SE;SUDESTE;2023-04-27 16:00:00;46879.20699999
N;NORTE;2023-04-27 17:00:00;7321.58999999
NE;NORDESTE;2023-04-27 17:00:00;13056.07599999
S;SUL;2023-04-27 17:00:00;14672.592
SE;SUDESTE;2023-04-27 17:00:00;47661.96699999
N;NORTE;2023-04-27 18:00:00;7287.237
NE;NORDESTE;2023-04-27 18:00:00;13143.104
S;SUL;2023-04-27 18:00:00;15705.44899999
SE;SUDESTE;2023-04-27 18:00:00;50130.30499999
N;NORTE;2023-04-27 19:00:00;7417.85699999
NE;NORDESTE;2023-04-27 19:00:00;12934.00499999
S;SUL;2023-04-27 19:00:00;15488.72099999
SE;SUDESTE;2023-04-27 19:00:00;49512.07799999
N;NORTE;2023-04-27 20:00:00;7546.592
NE;NORDESTE;2023-04-27 20:00:00;12923.786
S;SUL;2023-04-27 20:00:00;14617.591
SE;SUDESTE;2023-04-27 20:00:00;48480.27799999
N;NORTE;2023-04-27 21:00:00;7710.32399999
NE;NORDESTE;2023-04-27 21:00:00;13392.066
S;SUL;2023-04-27 21:00:00;14154.20999999
SE;SUDESTE;2023-04-27 21:00:00;47637.71599999
N;NORTE;2023-04-27 22:00:00;7842.873
NE;NORDESTE;2023-04-27 22:00:00;13330.954
S;SUL;2023-04-27 22:00:00;13392.17299999
SE;SUDESTE;2023-04-27 22:00:00;45078.65099999
N;NORTE;2023-04-27 23:00:00;7846.465
NE;NORDESTE;2023-04-27 23:00:00;12972.294
S;SUL;2023-04-27 23:00:00;12252.241
SE;SUDESTE;2023-04-27 23:00:00;42101.91
N;NORTE;2023-04-28 00:00:00;7703.588
NE;NORDESTE;2023-04-28 00:00:00;12466.688
S;SUL;2023-04-28 00:00:00;11194.84
SE;SUDESTE;2023-04-28 00:00:00;39330.66399999
N;NORTE;2023-04-28 01:00:00;7554.026
NE;NORDESTE;2023-04-28 01:00:00;12086.326
S;SUL;2023-04-28 01:00:00;10581.962
SE;SUDESTE;2023-04-28 01:00:00;37508.67599999
N;NORTE;2023-04-28 02:00:00;7395.348
NE;NORDESTE;2023-04-28 02:00:00;11763.65599999
S;SUL;2023-04-28 02:00:00;10224.62899999
SE;SUDESTE;2023-04-28 02:00:00;36388.62599999
N;NORTE;2023-04-28 03:00:00;7194.47099999
NE;NORDESTE;2023-04-28 03:00:00;11520.122
S;SUL;2023-04-28 03:00:00;10109.212
SE;SUDESTE;2023-04-28 03:00:00;35763.89
N;NORTE;2023-04-28 04:00:00;7162.078
NE;NORDESTE;2023-04-28 04:00:00;11458.164
S;SUL;2023-04-28 04:00:00;10228.003
SE;SUDESTE;2023-04-28 04:00:00;36036.854
N;NORTE;2023-04-28 05:00:00;7093.641
NE;NORDESTE;2023-04-28 05:00:00;11098.45
S;SUL;2023-04-28 05:00:00;10894.164
SE;SUDESTE;2023-04-28 05:00:00;37677.479
N;NORTE;2023-04-28 06:00:00;6758.56999999
NE;NORDESTE;2023-04-28 06:00:00;10553.298
S;SUL;2023-04-28 06:00:00;12195.94099999
SE;SUDESTE;2023-04-28 06:00:00;39948.82
N;NORTE;2023-04-28 07:00:00;6532.98899999
NE;NORDESTE;2023-04-28 07:00:00;10534.312
S;SUL;2023-04-28 07:00:00;12945.01399999
SE;SUDESTE;2023-04-28 07:00:00;40737.674
N;NORTE;2023-04-28 08:00:00;6601.40799999
NE;NORDESTE;2023-04-28 08:00:00;10821.522
S;SUL;2023-04-28 08:00:00;13020.35399999
SE;SUDESTE;2023-04-28 08:00:00;41477.04399999
N;NORTE;2023-04-28 09:00:00;6628.428
NE;NORDESTE;2023-04-28 09:00:00;10896.012
S;SUL;2023-04-28 09:00:00;12348.28099999
SE;SUDESTE;2023-04-28 09:00:00;41225.455
N;NORTE;2023-04-28 10:00:00;6664.20099999
NE;NORDESTE;2023-04-28 10:00:00;11004.432
S;SUL;2023-04-28 10:00:00;11936.03
SE;SUDESTE;2023-04-28 10:00:00;41204.612
N;NORTE;2023-04-28 11:00:00;6665.22799999
NE;NORDESTE;2023-04-28 11:00:00;10835.20099999
S;SUL;2023-04-28 11:00:00;11567.786
SE;SUDESTE;2023-04-28 11:00:00;40952.221
N;NORTE;2023-04-28 12:00:00;6656.60799999
NE;NORDESTE;2023-04-28 12:00:00;10682.466
S;SUL;2023-04-28 12:00:00;10451.86399999
SE;SUDESTE;2023-04-28 12:00:00;40211.033
N;NORTE;2023-04-28 13:00:00;7025.05599999
NE;NORDESTE;2023-04-28 13:00:00;11330.078
S;SUL;2023-04-28 13:00:00;11143.23699999
SE;SUDESTE;2023-04-28 13:00:00;41039.519
N;NORTE;2023-04-28 14:00:00;7449.34999999
NE;NORDESTE;2023-04-28 14:00:00;12212.078
S;SUL;2023-04-28 14:00:00;11967.00099999
SE;SUDESTE;2023-04-28 14:00:00;42244.57199999
N;NORTE;2023-04-28 15:00:00;7694.40599999
NE;NORDESTE;2023-04-28 15:00:00;12844.82899999
S;SUL;2023-04-28 15:00:00;12702.661
SE;SUDESTE;2023-04-28 15:00:00;43204.28599999
N;NORTE;2023-04-28 16:00:00;7677.61999999
NE;NORDESTE;2023-04-28 16:00:00;13120.425
S;SUL;2023-04-28 16:00:00;13527.37999999
SE;SUDESTE;2023-04-28 16:00:00;44207.78199999
N;NORTE;2023-04-28 17:00:00;7446.61599999
NE;NORDESTE;2023-04-28 17:00:00;13161.309
S;SUL;2023-04-28 17:00:00;14210.393
SE;SUDESTE;2023-04-28 17:00:00;45393.587
N;NORTE;2023-04-28 18:00:00;7466.11299999
NE;NORDESTE;2023-04-28 18:00:00;13291.301
S;SUL;2023-04-28 18:00:00;15281.37599999
SE;SUDESTE;2023-04-28 18:00:00;47911.64999999
N;NORTE;2023-04-28 19:00:00;7611.213
NE;NORDESTE;2023-04-28 19:00:00;12975.278
S;SUL;2023-04-28 19:00:00;14975.023
SE;SUDESTE;2023-04-28 19:00:00;47460.703
N;NORTE;2023-04-28 20:00:00;7571.11199999
NE;NORDESTE;2023-04-28 20:00:00;12786.811
S;SUL;2023-04-28 20:00:00;14048.52899999
SE;SUDESTE;2023-04-28 20:00:00;46153.38399999
N;NORTE;2023-04-28 21:00:00;7702.96899999
NE;NORDESTE;2023-04-28 21:00:00;13154.105
S;SUL;2023-04-28 21:00:00;13529.515
SE;SUDESTE;2023-04-28 21:00:00;45011.23999999
N;NORTE;2023-04-28 22:00:00;7841.492
NE;NORDESTE;2023-04-28 22:00:00;13277.286
S;SUL;2023-04-28 22:00:00;12894.142
SE;SUDESTE;2023-04-28 22:00:00;42943.25199999
N;NORTE;2023-04-28 23:00:00;7860.46499999
NE;NORDESTE;2023-04-28 23:00:00;13046.28899999
S;SUL;2023-04-28 23:00:00;11943.453
SE;SUDESTE;2023-04-28 23:00:00;40500.45299999
N;NORTE;2023-04-29 00:00:00;7743.745
NE;NORDESTE;2023-04-29 00:00:00;12761.13199999
S;SUL;2023-04-29 00:00:00;10947.21699999
SE;SUDESTE;2023-04-29 00:00:00;37770.444
N;NORTE;2023-04-29 01:00:00;7623.39299999
NE;NORDESTE;2023-04-29 01:00:00;12439.056
S;SUL;2023-04-29 01:00:00;10230.883
SE;SUDESTE;2023-04-29 01:00:00;35677.983
N;NORTE;2023-04-29 02:00:00;7385.828
NE;NORDESTE;2023-04-29 02:00:00;12183.10099999
S;SUL;2023-04-29 02:00:00;9770.36999999
SE;SUDESTE;2023-04-29 02:00:00;34456.15999999
N;NORTE;2023-04-29 03:00:00;7308.91
NE;NORDESTE;2023-04-29 03:00:00;11918.50099999
S;SUL;2023-04-29 03:00:00;9596.757
SE;SUDESTE;2023-04-29 03:00:00;33811.65499999
N;NORTE;2023-04-29 04:00:00;7208.146
NE;NORDESTE;2023-04-29 04:00:00;11757.74499999
S;SUL;2023-04-29 04:00:00;9571.74699999
SE;SUDESTE;2023-04-29 04:00:00;33802.12299999
N;NORTE;2023-04-29 05:00:00;7108.85599999
NE;NORDESTE;2023-04-29 05:00:00;11279.00499999
S;SUL;2023-04-29 05:00:00;9774.304
SE;SUDESTE;2023-04-29 05:00:00;34102.98999999
N;NORTE;2023-04-29 06:00:00;6750.313
NE;NORDESTE;2023-04-29 06:00:00;10372.606
S;SUL;2023-04-29 06:00:00;10148.34499999
SE;SUDESTE;2023-04-29 06:00:00;34146.78699999
N;NORTE;2023-04-29 07:00:00;6421.13599999
NE;NORDESTE;2023-04-29 07:00:00;10091.868
S;SUL;2023-04-29 07:00:00;10353.61699999
SE;SUDESTE;2023-04-29 07:00:00;34425.336
N;NORTE;2023-04-29 08:00:00;6333.688
NE;NORDESTE;2023-04-29 08:00:00;9945.881
S;SUL;2023-04-29 08:00:00;10166.01299999
SE;SUDESTE;2023-04-29 08:00:00;34491.96899999
N;NORTE;2023-04-29 09:00:00;6280.60199999
NE;NORDESTE;2023-04-29 09:00:00;9655.52
S;SUL;2023-04-29 09:00:00;9526.11999999
SE;SUDESTE;2023-04-29 09:00:00;34343.89499999
N;NORTE;2023-04-29 10:00:00;6575.901
NE;NORDESTE;2023-04-29 10:00:00;10602.21999999
S;SUL;2023-04-29 10:00:00;10282.97699999
SE;SUDESTE;2023-04-29 10:00:00;36785.80599999
N;NORTE;2023-04-29 11:00:00;6837.21599999
NE;NORDESTE;2023-04-29 11:00:00;11443.327
S;SUL;2023-04-29 11:00:00;11135.403
SE;SUDESTE;2023-04-29 11:00:00;38839.708
N;NORTE;2023-04-29 12:00:00;6905.412
NE;NORDESTE;2023-04-29 12:00:00;11511.255
S;SUL;2023-04-29 12:00:00;11041.937
SE;SUDESTE;2023-04-29 12:00:00;39557.428
N;NORTE;2023-04-29 13:00:00;7032.73799999
NE;NORDESTE;2023-04-29 13:00:00;11701.731
S;SUL;2023-04-29 13:00:00;11003.783
SE;SUDESTE;2023-04-29 13:00:00;39895.37699999
N;NORTE;2023-04-29 14:00:00;7151.261
NE;NORDESTE;2023-04-29 14:00:00;11984.928
S;SUL;2023-04-29 14:00:00;11231.652
SE;SUDESTE;2023-04-29 14:00:00;39807.278
N;NORTE;2023-04-29 15:00:00;7291.098
NE;NORDESTE;2023-04-29 15:00:00;12089.0
S;SUL;2023-04-29 15:00:00;11605.122
SE;SUDESTE;2023-04-29 15:00:00;40132.98799999
N;NORTE;2023-04-29 16:00:00;7324.165
NE;NORDESTE;2023-04-29 16:00:00;12296.98099999
S;SUL;2023-04-29 16:00:00;12180.77
SE;SUDESTE;2023-04-29 16:00:00;41138.19699999
N;NORTE;2023-04-29 17:00:00;7275.998
NE;NORDESTE;2023-04-29 17:00:00;12830.70099999
S;SUL;2023-04-29 17:00:00;13023.57
SE;SUDESTE;2023-04-29 17:00:00;43119.295
N;NORTE;2023-04-29 18:00:00;7393.34599999
NE;NORDESTE;2023-04-29 18:00:00;13309.25099999
S;SUL;2023-04-29 18:00:00;14093.86299999
SE;SUDESTE;2023-04-29 18:00:00;45586.447
N;NORTE;2023-04-29 19:00:00;7500.31
NE;NORDESTE;2023-04-29 19:00:00;13092.727
S;SUL;2023-04-29 19:00:00;13421.335
SE;SUDESTE;2023-04-29 19:00:00;44321.817
N;NORTE;2023-04-29 20:00:00;7455.40999999
NE;NORDESTE;2023-04-29 20:00:00;12973.67
S;SUL;2023-04-29 20:00:00;12449.422
SE;SUDESTE;2023-04-29 20:00:00;42544.25199999
N;NORTE;2023-04-29 21:00:00;7478.49399999
NE;NORDESTE;2023-04-29 21:00:00;13006.221
S;SUL;2023-04-29 21:00:00;11686.708
SE;SUDESTE;2023-04-29 21:00:00;40924.30699999
N;NORTE;2023-04-29 22:00:00;7498.331
NE;NORDESTE;2023-04-29 22:00:00;12934.36099999
S;SUL;2023-04-29 22:00:00;10913.60099999
SE;SUDESTE;2023-04-29 22:00:00;38798.25
N;NORTE;2023-04-29 23:00:00;7455.143
NE;NORDESTE;2023-04-29 23:00:00;12647.73099999
S;SUL;2023-04-29 23:00:00;10122.186
SE;SUDESTE;2023-04-29 23:00:00;36877.636
N;NORTE;2023-04-30 00:00:00;7427.05399999
NE;NORDESTE;2023-04-30 00:00:00;12333.386
S;SUL;2023-04-30 00:00:00;9432.64
SE;SUDESTE;2023-04-30 00:00:00;34782.08599999
N;NORTE;2023-04-30 01:00:00;7394.67299999
NE;NORDESTE;2023-04-30 01:00:00;12040.348
S;SUL;2023-04-30 01:00:00;8888.472
SE;SUDESTE;2023-04-30 01:00:00;33053.96999999
N;NORTE;2023-04-30 02:00:00;7257.395
NE;NORDESTE;2023-04-30 02:00:00;11812.622
S;SUL;2023-04-30 02:00:00;8575.379
SE;SUDESTE;2023-04-30 02:00:00;31828.70499999
N;NORTE;2023-04-30 03:00:00;7173.738
NE;NORDESTE;2023-04-30 03:00:00;11574.022
S;SUL;2023-04-30 03:00:00;8384.34099999
SE;SUDESTE;2023-04-30 03:00:00;31026.16399999
N;NORTE;2023-04-30 04:00:00;7077.25299999
NE;NORDESTE;2023-04-30 04:00:00;11416.618
S;SUL;2023-04-30 04:00:00;8312.08499999
SE;SUDESTE;2023-04-30 04:00:00;30741.912
N;NORTE;2023-04-30 05:00:00;6963.633
NE;NORDESTE;2023-04-30 05:00:00;10908.78599999
S;SUL;2023-04-30 05:00:00;8292.928
SE;SUDESTE;2023-04-30 05:00:00;30765.785
N;NORTE;2023-04-30 06:00:00;6563.65799999
NE;NORDESTE;2023-04-30 06:00:00;9919.76099999
S;SUL;2023-04-30 06:00:00;8379.672
SE;SUDESTE;2023-04-30 06:00:00;30233.184
N;NORTE;2023-04-30 07:00:00;6213.51599999
NE;NORDESTE;2023-04-30 07:00:00;9565.712
S;SUL;2023-04-30 07:00:00;8245.432
SE;SUDESTE;2023-04-30 07:00:00;29503.098
N;NORTE;2023-04-30 08:00:00;6037.13499999
NE;NORDESTE;2023-04-30 08:00:00;9392.911
S;SUL;2023-04-30 08:00:00;8159.57
SE;SUDESTE;2023-04-30 08:00:00;30225.961
N;NORTE;2023-04-30 09:00:00;5926.28499999
NE;NORDESTE;2023-04-30 09:00:00;9415.16299999
S;SUL;2023-04-30 09:00:00;8314.274
SE;SUDESTE;2023-04-30 09:00:00;31305.648
