id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
NE;NORDESTE;2025-03-15 01:00:00;14237.742
S;SUL;2025-03-15 01:00:00;12832.757
SE;SUDESTE;2025-03-15 01:00:00;46597.89899999
N;NORTE;2025-03-15 02:00:00;8095.46899999
NE;NORDESTE;2025-03-15 02:00:00;13870.071
S;SUL;2025-03-15 02:00:00;12268.578
SE;SUDESTE;2025-03-15 02:00:00;45079.583
N;NORTE;2025-03-15 03:00:00;7933.473
NE;NORDESTE;2025-03-15 03:00:00;13564.00899999
S;SUL;2025-03-15 03:00:00;12041.40599999
SE;SUDESTE;2025-03-15 03:00:00;44163.63499999
N;NORTE;2025-03-15 04:00:00;7823.823
NE;NORDESTE;2025-03-15 04:00:00;13444.09699999
S;SUL;2025-03-15 04:00:00;11919.686
SE;SUDESTE;2025-03-15 04:00:00;43924.712
N;NORTE;2025-03-15 05:00:00;7650.922
NE;NORDESTE;2025-03-15 05:00:00;13066.78299999
S;SUL;2025-03-15 05:00:00;12066.63099999
SE;SUDESTE;2025-03-15 05:00:00;43979.67199999
N;NORTE;2025-03-15 06:00:00;7366.57699999
NE;NORDESTE;2025-03-15 06:00:00;12560.71699999
S;SUL;2025-03-15 06:00:00;12383.63299999
SE;SUDESTE;2025-03-15 06:00:00;44191.88199999
N;NORTE;2025-03-15 07:00:00;7315.11999999
NE;NORDESTE;2025-03-15 07:00:00;12621.221
S;SUL;2025-03-15 07:00:00;13124.661
SE;SUDESTE;2025-03-15 07:00:00;45912.349
N;NORTE;2025-03-15 08:00:00;7434.91499999
NE;NORDESTE;2025-03-15 08:00:00;12905.464
S;SUL;2025-03-15 08:00:00;13805.909
SE;SUDESTE;2025-03-15 08:00:00;47241.959
N;NORTE;2025-03-15 09:00:00;7607.05899999
NE;NORDESTE;2025-03-15 09:00:00;13198.82399999
S;SUL;2025-03-15 09:00:00;14353.53
SE;SUDESTE;2025-03-15 09:00:00;47994.69399999
N;NORTE;2025-03-15 10:00:00;7928.862
NE;NORDESTE;2025-03-15 10:00:00;13372.765
S;SUL;2025-03-15 10:00:00;14705.958
SE;SUDESTE;2025-03-15 10:00:00;48905.899
N;NORTE;2025-03-15 11:00:00;8056.083
NE;NORDESTE;2025-03-15 11:00:00;13462.574
S;SUL;2025-03-15 11:00:00;14820.428
SE;SUDESTE;2025-03-15 11:00:00;49892.611
N;NORTE;2025-03-15 12:00:00;8020.511
NE;NORDESTE;2025-03-15 12:00:00;13004.872
S;SUL;2025-03-15 12:00:00;14096.468
SE;SUDESTE;2025-03-15 12:00:00;50612.039
N;NORTE;2025-03-15 13:00:00;8084.21799999
NE;NORDESTE;2025-03-15 13:00:00;12737.498
S;SUL;2025-03-15 13:00:00;13551.533
SE;SUDESTE;2025-03-15 13:00:00;50233.915
N;NORTE;2025-03-15 14:00:00;8198.864
NE;NORDESTE;2025-03-15 14:00:00;12585.988
S;SUL;2025-03-15 14:00:00;12926.06399999
SE;SUDESTE;2025-03-15 14:00:00;49117.534
N;NORTE;2025-03-15 15:00:00;8245.347
NE;NORDESTE;2025-03-15 15:00:00;12514.42
S;SUL;2025-03-15 15:00:00;12764.99399999
SE;SUDESTE;2025-03-15 15:00:00;48565.124
N;NORTE;2025-03-15 16:00:00;8092.327
NE;NORDESTE;2025-03-15 16:00:00;12821.181
S;SUL;2025-03-15 16:00:00;12992.71
SE;SUDESTE;2025-03-15 16:00:00;48991.79899999
N;NORTE;2025-03-15 17:00:00;7808.15199999
NE;NORDESTE;2025-03-15 17:00:00;13618.293
S;SUL;2025-03-15 17:00:00;13577.594
SE;SUDESTE;2025-03-15 17:00:00;49864.59699999
N;NORTE;2025-03-15 18:00:00;7853.67
NE;NORDESTE;2025-03-15 18:00:00;14932.81599999
S;SUL;2025-03-15 18:00:00;14394.51
SE;SUDESTE;2025-03-15 18:00:00;52412.52699999
N;NORTE;2025-03-15 19:00:00;8088.602
NE;NORDESTE;2025-03-15 19:00:00;14925.59
S;SUL;2025-03-15 19:00:00;15277.671
SE;SUDESTE;2025-03-15 19:00:00;53502.57399999
N;NORTE;2025-03-15 20:00:00;7978.92799999
NE;NORDESTE;2025-03-15 20:00:00;14814.23999999
S;SUL;2025-03-15 20:00:00;14527.75099999
SE;SUDESTE;2025-03-15 20:00:00;52575.30499999
N;NORTE;2025-03-15 21:00:00;8007.17
NE;NORDESTE;2025-03-15 21:00:00;14811.027
S;SUL;2025-03-15 21:00:00;13780.17799999
SE;SUDESTE;2025-03-15 21:00:00;51442.79
N;NORTE;2025-03-15 22:00:00;8051.481
NE;NORDESTE;2025-03-15 22:00:00;14781.33499999
S;SUL;2025-03-15 22:00:00;12998.291
SE;SUDESTE;2025-03-15 22:00:00;49883.93
N;NORTE;2025-03-15 23:00:00;8057.858
NE;NORDESTE;2025-03-15 23:00:00;14564.26899999
S;SUL;2025-03-15 23:00:00;12176.782
SE;SUDESTE;2025-03-15 23:00:00;47995.61099999
N;NORTE;2025-03-16 00:00:00;7967.628
NE;NORDESTE;2025-03-16 00:00:00;14250.324
S;SUL;2025-03-16 00:00:00;11387.391
SE;SUDESTE;2025-03-16 00:00:00;46155.151
N;NORTE;2025-03-16 01:00:00;7867.123
NE;NORDESTE;2025-03-16 01:00:00;13898.60599999
S;SUL;2025-03-16 01:00:00;10760.19099999
SE;SUDESTE;2025-03-16 01:00:00;44272.808
N;NORTE;2025-03-16 02:00:00;7720.906
NE;NORDESTE;2025-03-16 02:00:00;13503.72299999
S;SUL;2025-03-16 02:00:00;10307.62
SE;SUDESTE;2025-03-16 02:00:00;42888.773
N;NORTE;2025-03-16 03:00:00;7664.19
NE;NORDESTE;2025-03-16 03:00:00;13257.5
S;SUL;2025-03-16 03:00:00;10070.36599999
SE;SUDESTE;2025-03-16 03:00:00;41759.697
N;NORTE;2025-03-16 04:00:00;7602.18199999
NE;NORDESTE;2025-03-16 04:00:00;13046.585
S;SUL;2025-03-16 04:00:00;9910.801
SE;SUDESTE;2025-03-16 04:00:00;41056.687
N;NORTE;2025-03-16 05:00:00;7497.232
NE;NORDESTE;2025-03-16 05:00:00;12576.022
S;SUL;2025-03-16 05:00:00;9921.222
SE;SUDESTE;2025-03-16 05:00:00;40685.10499999
N;NORTE;2025-03-16 06:00:00;7219.035
NE;NORDESTE;2025-03-16 06:00:00;11922.788
S;SUL;2025-03-16 06:00:00;10011.222
SE;SUDESTE;2025-03-16 06:00:00;39988.45199999
N;NORTE;2025-03-16 07:00:00;6946.75299999
NE;NORDESTE;2025-03-16 07:00:00;11754.743
S;SUL;2025-03-16 07:00:00;10545.015
SE;SUDESTE;2025-03-16 07:00:00;40215.976
N;NORTE;2025-03-16 08:00:00;6912.376
NE;NORDESTE;2025-03-16 08:00:00;11610.84
S;SUL;2025-03-16 08:00:00;10790.446
SE;SUDESTE;2025-03-16 08:00:00;40627.11099999
N;NORTE;2025-03-16 09:00:00;6990.10599999
NE;NORDESTE;2025-03-16 09:00:00;11622.147
S;SUL;2025-03-16 09:00:00;10714.043
SE;SUDESTE;2025-03-16 09:00:00;41086.71799999
N;NORTE;2025-03-16 10:00:00;7045.638
NE;NORDESTE;2025-03-16 10:00:00;11840.59999999
S;SUL;2025-03-16 10:00:00;10882.858
SE;SUDESTE;2025-03-16 10:00:00;42184.752
N;NORTE;2025-03-16 11:00:00;7045.26999999
NE;NORDESTE;2025-03-16 11:00:00;11813.926
S;SUL;2025-03-16 11:00:00;11370.596
SE;SUDESTE;2025-03-16 11:00:00;43398.46
N;NORTE;2025-03-16 12:00:00;6989.768
NE;NORDESTE;2025-03-16 12:00:00;11693.304
S;SUL;2025-03-16 12:00:00;11387.65
SE;SUDESTE;2025-03-16 12:00:00;44241.771
N;NORTE;2025-03-16 13:00:00;7016.01299999
NE;NORDESTE;2025-03-16 13:00:00;11683.73799999
S;SUL;2025-03-16 13:00:00;11318.551
SE;SUDESTE;2025-03-16 13:00:00;44275.69099999
N;NORTE;2025-03-16 14:00:00;7360.58999999
NE;NORDESTE;2025-03-16 14:00:00;11583.741
S;SUL;2025-03-16 14:00:00;11385.546
SE;SUDESTE;2025-03-16 14:00:00;43777.189
N;NORTE;2025-03-16 15:00:00;7385.19499999
NE;NORDESTE;2025-03-16 15:00:00;11666.051
S;SUL;2025-03-16 15:00:00;11380.451
SE;SUDESTE;2025-03-16 15:00:00;43647.29099999
N;NORTE;2025-03-16 16:00:00;7544.199
NE;NORDESTE;2025-03-16 16:00:00;12072.044
S;SUL;2025-03-16 16:00:00;11599.52099999
SE;SUDESTE;2025-03-16 16:00:00;44601.23199999
N;NORTE;2025-03-16 17:00:00;7677.212
NE;NORDESTE;2025-03-16 17:00:00;13139.95499999
S;SUL;2025-03-16 17:00:00;12638.412
SE;SUDESTE;2025-03-16 17:00:00;46015.53999999
N;NORTE;2025-03-16 18:00:00;7942.954
NE;NORDESTE;2025-03-16 18:00:00;14400.049
S;SUL;2025-03-16 18:00:00;13850.196
SE;SUDESTE;2025-03-16 18:00:00;48401.45999999
N;NORTE;2025-03-16 19:00:00;8173.8
NE;NORDESTE;2025-03-16 19:00:00;14436.86
S;SUL;2025-03-16 19:00:00;15119.12199999
SE;SUDESTE;2025-03-16 19:00:00;49443.26399999
N;NORTE;2025-03-16 20:00:00;8125.867
NE;NORDESTE;2025-03-16 20:00:00;14343.753
S;SUL;2025-03-16 20:00:00;14828.54299999
SE;SUDESTE;2025-03-16 20:00:00;49168.005
N;NORTE;2025-03-16 21:00:00;8327.82699999
NE;NORDESTE;2025-03-16 21:00:00;14478.922
S;SUL;2025-03-16 21:00:00;14462.229
SE;SUDESTE;2025-03-16 21:00:00;49025.63
N;NORTE;2025-03-16 22:00:00;8424.816
NE;NORDESTE;2025-03-16 22:00:00;14538.69399999
S;SUL;2025-03-16 22:00:00;13824.53099999
SE;SUDESTE;2025-03-16 22:00:00;47921.272
N;NORTE;2025-03-16 23:00:00;8465.271
NE;NORDESTE;2025-03-16 23:00:00;14167.862
S;SUL;2025-03-16 23:00:00;12982.304
SE;SUDESTE;2025-03-16 23:00:00;45879.56699999
N;NORTE;2025-03-17 00:00:00;8276.191
NE;NORDESTE;2025-03-17 00:00:00;13841.93799999
S;SUL;2025-03-17 00:00:00;12313.28099999
SE;SUDESTE;2025-03-17 00:00:00;43883.11099999
N;NORTE;2025-03-17 01:00:00;8118.79299999
NE;NORDESTE;2025-03-17 01:00:00;13519.006
S;SUL;2025-03-17 01:00:00;11918.324
SE;SUDESTE;2025-03-17 01:00:00;42399.898
N;NORTE;2025-03-17 02:00:00;7973.79799999
NE;NORDESTE;2025-03-17 02:00:00;13218.569
S;SUL;2025-03-17 02:00:00;11712.102
SE;SUDESTE;2025-03-17 02:00:00;41280.849
N;NORTE;2025-03-17 03:00:00;7836.57
NE;NORDESTE;2025-03-17 03:00:00;13015.138
S;SUL;2025-03-17 03:00:00;11565.179
SE;SUDESTE;2025-03-17 03:00:00;40741.352
N;NORTE;2025-03-17 04:00:00;7809.67399999
NE;NORDESTE;2025-03-17 04:00:00;12928.802
S;SUL;2025-03-17 04:00:00;11665.388
SE;SUDESTE;2025-03-17 04:00:00;40802.23399999
N;NORTE;2025-03-17 05:00:00;7758.917
NE;NORDESTE;2025-03-17 05:00:00;12699.47
S;SUL;2025-03-17 05:00:00;12440.354
SE;SUDESTE;2025-03-17 05:00:00;42655.01899999
N;NORTE;2025-03-17 06:00:00;7521.307
NE;NORDESTE;2025-03-17 06:00:00;12454.711
S;SUL;2025-03-17 06:00:00;13779.43
SE;SUDESTE;2025-03-17 06:00:00;45035.377
N;NORTE;2025-03-17 07:00:00;7305.68099999
NE;NORDESTE;2025-03-17 07:00:00;12672.212
S;SUL;2025-03-17 07:00:00;15305.718
SE;SUDESTE;2025-03-17 07:00:00;48121.812
N;NORTE;2025-03-17 08:00:00;7636.04099999
NE;NORDESTE;2025-03-17 08:00:00;13650.52699999
S;SUL;2025-03-17 08:00:00;16341.344
SE;SUDESTE;2025-03-17 08:00:00;51426.87699999
N;NORTE;2025-03-17 09:00:00;7939.663
NE;NORDESTE;2025-03-17 09:00:00;14126.597
S;SUL;2025-03-17 09:00:00;16466.07599999
SE;SUDESTE;2025-03-17 09:00:00;53179.95299999
N;NORTE;2025-03-17 10:00:00;8146.768
NE;NORDESTE;2025-03-17 10:00:00;14250.84799999
S;SUL;2025-03-17 10:00:00;16928.36899999
SE;SUDESTE;2025-03-17 10:00:00;54196.983
N;NORTE;2025-03-17 11:00:00;7994.034
NE;NORDESTE;2025-03-17 11:00:00;14073.658
S;SUL;2025-03-17 11:00:00;17285.66599999
SE;SUDESTE;2025-03-17 11:00:00;54606.598
N;NORTE;2025-03-17 12:00:00;7706.138
NE;NORDESTE;2025-03-17 12:00:00;13973.56399999
S;SUL;2025-03-17 12:00:00;16604.16999999
SE;SUDESTE;2025-03-17 12:00:00;53814.36
N;NORTE;2025-03-17 13:00:00;7990.60099999
NE;NORDESTE;2025-03-17 13:00:00;14256.96599999
S;SUL;2025-03-17 13:00:00;17732.56099999
SE;SUDESTE;2025-03-17 13:00:00;54587.98099999
N;NORTE;2025-03-17 14:00:00;8425.07799999
NE;NORDESTE;2025-03-17 14:00:00;14555.84699999
S;SUL;2025-03-17 14:00:00;18378.853
SE;SUDESTE;2025-03-17 14:00:00;54706.317
N;NORTE;2025-03-17 15:00:00;8472.11199999
NE;NORDESTE;2025-03-17 15:00:00;14758.595
S;SUL;2025-03-17 15:00:00;18377.02
SE;SUDESTE;2025-03-17 15:00:00;54582.50899999
N;NORTE;2025-03-17 16:00:00;8188.77799999
NE;NORDESTE;2025-03-17 16:00:00;14756.85
S;SUL;2025-03-17 16:00:00;18370.17099999
SE;SUDESTE;2025-03-17 16:00:00;54110.10299999
N;NORTE;2025-03-17 17:00:00;7881.668
NE;NORDESTE;2025-03-17 17:00:00;14300.767
S;SUL;2025-03-17 17:00:00;17588.67199999
SE;SUDESTE;2025-03-17 17:00:00;51896.219
N;NORTE;2025-03-17 18:00:00;7779.686
NE;NORDESTE;2025-03-17 18:00:00;14972.19299999
S;SUL;2025-03-17 18:00:00;17185.45199999
SE;SUDESTE;2025-03-17 18:00:00;52550.672
N;NORTE;2025-03-17 19:00:00;7931.62099999
NE;NORDESTE;2025-03-17 19:00:00;15475.12699999
S;SUL;2025-03-17 19:00:00;18289.3
SE;SUDESTE;2025-03-17 19:00:00;53490.48699999
N;NORTE;2025-03-17 20:00:00;8048.957
NE;NORDESTE;2025-03-17 20:00:00;15696.862
S;SUL;2025-03-17 20:00:00;17795.92699999
SE;SUDESTE;2025-03-17 20:00:00;53190.77199999
N;NORTE;2025-03-17 21:00:00;8234.46999999
NE;NORDESTE;2025-03-17 21:00:00;16196.698
S;SUL;2025-03-17 21:00:00;17430.809
SE;SUDESTE;2025-03-17 21:00:00;52565.84399999
N;NORTE;2025-03-17 22:00:00;8271.49
NE;NORDESTE;2025-03-17 22:00:00;16256.63399999
S;SUL;2025-03-17 22:00:00;16590.63599999
SE;SUDESTE;2025-03-17 22:00:00;50470.443
N;NORTE;2025-03-17 23:00:00;8138.182
NE;NORDESTE;2025-03-17 23:00:00;14929.21699999
S;SUL;2025-03-17 23:00:00;15453.468
SE;SUDESTE;2025-03-17 23:00:00;48487.086
N;NORTE;2025-03-18 00:00:00;8039.73399999
NE;NORDESTE;2025-03-18 00:00:00;14363.98
S;SUL;2025-03-18 00:00:00;14414.10699999
SE;SUDESTE;2025-03-18 00:00:00;45587.62199999
N;NORTE;2025-03-18 01:00:00;7895.398
NE;NORDESTE;2025-03-18 01:00:00;13997.989
S;SUL;2025-03-18 01:00:00;13772.186
SE;SUDESTE;2025-03-18 01:00:00;43609.401
N;NORTE;2025-03-18 02:00:00;7739.24399999
NE;NORDESTE;2025-03-18 02:00:00;13619.63399999
S;SUL;2025-03-18 02:00:00;13165.77899999
SE;SUDESTE;2025-03-18 02:00:00;42324.619
N;NORTE;2025-03-18 03:00:00;7636.35199999
NE;NORDESTE;2025-03-18 03:00:00;13436.826
S;SUL;2025-03-18 03:00:00;12882.975
SE;SUDESTE;2025-03-18 03:00:00;41373.48899999
N;NORTE;2025-03-18 04:00:00;7504.89599999
NE;NORDESTE;2025-03-18 04:00:00;13367.042
S;SUL;2025-03-18 04:00:00;12879.31699999
SE;SUDESTE;2025-03-18 04:00:00;41335.121
N;NORTE;2025-03-18 05:00:00;7512.49999999
NE;NORDESTE;2025-03-18 05:00:00;13042.013
S;SUL;2025-03-18 05:00:00;13448.027
SE;SUDESTE;2025-03-18 05:00:00;42940.50099999
N;NORTE;2025-03-18 06:00:00;7272.599
NE;NORDESTE;2025-03-18 06:00:00;12692.34399999
S;SUL;2025-03-18 06:00:00;14679.829
SE;SUDESTE;2025-03-18 06:00:00;45071.30899999
N;NORTE;2025-03-18 07:00:00;7101.992
NE;NORDESTE;2025-03-18 07:00:00;13017.113
S;SUL;2025-03-18 07:00:00;16322.608
SE;SUDESTE;2025-03-18 07:00:00;47988.562
N;NORTE;2025-03-18 08:00:00;7442.747
NE;NORDESTE;2025-03-18 08:00:00;13477.47
S;SUL;2025-03-18 08:00:00;17487.276
SE;SUDESTE;2025-03-18 08:00:00;50752.382
N;NORTE;2025-03-18 09:00:00;7596.02499999
NE;NORDESTE;2025-03-18 09:00:00;13632.016
S;SUL;2025-03-18 09:00:00;17513.30599999
SE;SUDESTE;2025-03-18 09:00:00;52283.59
N;NORTE;2025-03-18 10:00:00;7926.966
NE;NORDESTE;2025-03-18 10:00:00;14192.60699999
S;SUL;2025-03-18 10:00:00;17829.883
SE;SUDESTE;2025-03-18 10:00:00;53846.80499999
N;NORTE;2025-03-18 11:00:00;8140.032
NE;NORDESTE;2025-03-18 11:00:00;14353.54399999
S;SUL;2025-03-18 11:00:00;17868.96
SE;SUDESTE;2025-03-18 11:00:00;55426.92099999
N;NORTE;2025-03-18 12:00:00;8119.063
NE;NORDESTE;2025-03-18 12:00:00;13856.48999999
S;SUL;2025-03-18 12:00:00;16612.388
SE;SUDESTE;2025-03-18 12:00:00;55245.93
N;NORTE;2025-03-18 13:00:00;8308.16899999
NE;NORDESTE;2025-03-18 13:00:00;14110.13199999
S;SUL;2025-03-18 13:00:00;17374.828
SE;SUDESTE;2025-03-18 13:00:00;55833.61999999
N;NORTE;2025-03-18 14:00:00;8744.46499999
NE;NORDESTE;2025-03-18 14:00:00;14531.083
S;SUL;2025-03-18 14:00:00;18074.44099999
SE;SUDESTE;2025-03-18 14:00:00;56152.34
N;NORTE;2025-03-18 15:00:00;8705.36099999
NE;NORDESTE;2025-03-18 15:00:00;14773.896
S;SUL;2025-03-18 15:00:00;18114.20999999
SE;SUDESTE;2025-03-18 15:00:00;55945.273
N;NORTE;2025-03-18 16:00:00;8640.668
NE;NORDESTE;2025-03-18 16:00:00;14959.575
S;SUL;2025-03-18 16:00:00;18152.27599999
SE;SUDESTE;2025-03-18 16:00:00;54793.14
N;NORTE;2025-03-18 17:00:00;8269.549
NE;NORDESTE;2025-03-18 17:00:00;14573.807
S;SUL;2025-03-18 17:00:00;17342.237
SE;SUDESTE;2025-03-18 17:00:00;51982.89599999
N;NORTE;2025-03-18 18:00:00;8040.746
NE;NORDESTE;2025-03-18 18:00:00;15160.701
S;SUL;2025-03-18 18:00:00;16995.28
SE;SUDESTE;2025-03-18 18:00:00;52706.46399999
N;NORTE;2025-03-18 19:00:00;8226.502
NE;NORDESTE;2025-03-18 19:00:00;14997.54099999
S;SUL;2025-03-18 19:00:00;17692.90199999
SE;SUDESTE;2025-03-18 19:00:00;53593.36199999
N;NORTE;2025-03-18 20:00:00;8401.026
NE;NORDESTE;2025-03-18 20:00:00;14912.38499999
S;SUL;2025-03-18 20:00:00;17268.98699999
SE;SUDESTE;2025-03-18 20:00:00;53367.771
N;NORTE;2025-03-18 21:00:00;8490.32599999
NE;NORDESTE;2025-03-18 21:00:00;15422.84299999
S;SUL;2025-03-18 21:00:00;16878.228
SE;SUDESTE;2025-03-18 21:00:00;52804.31099999
N;NORTE;2025-03-18 22:00:00;8512.972
NE;NORDESTE;2025-03-18 22:00:00;15516.60799999
S;SUL;2025-03-18 22:00:00;16030.303
SE;SUDESTE;2025-03-18 22:00:00;50600.793
N;NORTE;2025-03-18 23:00:00;8530.787
NE;NORDESTE;2025-03-18 23:00:00;15139.485
S;SUL;2025-03-18 23:00:00;14815.756
SE;SUDESTE;2025-03-18 23:00:00;47762.111
N;NORTE;2025-03-19 00:00:00;8378.02499999
NE;NORDESTE;2025-03-19 00:00:00;14539.664
S;SUL;2025-03-19 00:00:00;13756.41899999
SE;SUDESTE;2025-03-19 00:00:00;45209.305
N;NORTE;2025-03-19 01:00:00;8175.81999999
NE;NORDESTE;2025-03-19 01:00:00;14027.445
S;SUL;2025-03-19 01:00:00;13033.983
SE;SUDESTE;2025-03-19 01:00:00;43196.91399999
N;NORTE;2025-03-19 02:00:00;7975.934
NE;NORDESTE;2025-03-19 02:00:00;13683.415
S;SUL;2025-03-19 02:00:00;12586.104
SE;SUDESTE;2025-03-19 02:00:00;41955.04699999
N;NORTE;2025-03-19 03:00:00;7826.274
NE;NORDESTE;2025-03-19 03:00:00;13438.98199999
S;SUL;2025-03-19 03:00:00;12361.917
SE;SUDESTE;2025-03-19 03:00:00;41188.443
N;NORTE;2025-03-19 04:00:00;7689.06099999
NE;NORDESTE;2025-03-19 04:00:00;13259.533
S;SUL;2025-03-19 04:00:00;12331.57599999
SE;SUDESTE;2025-03-19 04:00:00;41222.653
N;NORTE;2025-03-19 05:00:00;7607.294
NE;NORDESTE;2025-03-19 05:00:00;12999.134
S;SUL;2025-03-19 05:00:00;12935.456
SE;SUDESTE;2025-03-19 05:00:00;42835.567
N;NORTE;2025-03-19 06:00:00;7578.50499999
NE;NORDESTE;2025-03-19 06:00:00;12762.015
S;SUL;2025-03-19 06:00:00;14164.529
SE;SUDESTE;2025-03-19 06:00:00;44963.229
N;NORTE;2025-03-19 07:00:00;7403.96599999
NE;NORDESTE;2025-03-19 07:00:00;12826.10899999
S;SUL;2025-03-19 07:00:00;15455.255
SE;SUDESTE;2025-03-19 07:00:00;47471.222
N;NORTE;2025-03-19 08:00:00;7602.38
NE;NORDESTE;2025-03-19 08:00:00;13491.45899999
S;SUL;2025-03-19 08:00:00;16177.056
SE;SUDESTE;2025-03-19 08:00:00;50092.177
N;NORTE;2025-03-19 09:00:00;7884.907
NE;NORDESTE;2025-03-19 09:00:00;13838.136
S;SUL;2025-03-19 09:00:00;16016.77799999
SE;SUDESTE;2025-03-19 09:00:00;51610.701
N;NORTE;2025-03-19 10:00:00;8136.20099999
NE;NORDESTE;2025-03-19 10:00:00;14313.614
S;SUL;2025-03-19 10:00:00;16483.06599999
SE;SUDESTE;2025-03-19 10:00:00;52409.969
N;NORTE;2025-03-19 11:00:00;8102.754
NE;NORDESTE;2025-03-19 11:00:00;14355.78799999
S;SUL;2025-03-19 11:00:00;16824.25299999
SE;SUDESTE;2025-03-19 11:00:00;52714.38099999
N;NORTE;2025-03-19 12:00:00;7990.238
NE;NORDESTE;2025-03-19 12:00:00;13952.868
S;SUL;2025-03-19 12:00:00;15676.293
SE;SUDESTE;2025-03-19 12:00:00;51660.442
N;NORTE;2025-03-19 13:00:00;8220.785
NE;NORDESTE;2025-03-19 13:00:00;14190.00399999
S;SUL;2025-03-19 13:00:00;16498.24299999
SE;SUDESTE;2025-03-19 13:00:00;52651.839
N;NORTE;2025-03-19 14:00:00;8676.34199999
NE;NORDESTE;2025-03-19 14:00:00;14591.87399999
S;SUL;2025-03-19 14:00:00;17110.22499999
SE;SUDESTE;2025-03-19 14:00:00;53111.56499999
N;NORTE;2025-03-19 15:00:00;8703.217
NE;NORDESTE;2025-03-19 15:00:00;14745.732
S;SUL;2025-03-19 15:00:00;17307.81399999
SE;SUDESTE;2025-03-19 15:00:00;53059.62999999
N;NORTE;2025-03-19 16:00:00;8389.343
NE;NORDESTE;2025-03-19 16:00:00;14730.18299999
S;SUL;2025-03-19 16:00:00;17569.175
SE;SUDESTE;2025-03-19 16:00:00;52407.60299999
N;NORTE;2025-03-19 17:00:00;8085.843
NE;NORDESTE;2025-03-19 17:00:00;14746.518
S;SUL;2025-03-19 17:00:00;17201.53799999
SE;SUDESTE;2025-03-19 17:00:00;50052.435
N;NORTE;2025-03-19 18:00:00;7918.618
NE;NORDESTE;2025-03-19 18:00:00;15728.237
S;SUL;2025-03-19 18:00:00;17007.74
SE;SUDESTE;2025-03-19 18:00:00;51062.33
N;NORTE;2025-03-19 19:00:00;8120.214
NE;NORDESTE;2025-03-19 19:00:00;15661.06899999
S;SUL;2025-03-19 19:00:00;17992.91299999
SE;SUDESTE;2025-03-19 19:00:00;51896.51599999
N;NORTE;2025-03-19 20:00:00;8159.10299999
NE;NORDESTE;2025-03-19 20:00:00;15687.267
S;SUL;2025-03-19 20:00:00;17399.36799999
SE;SUDESTE;2025-03-19 20:00:00;51485.043
N;NORTE;2025-03-19 21:00:00;8317.25399999
NE;NORDESTE;2025-03-19 21:00:00;16228.30999999
S;SUL;2025-03-19 21:00:00;16979.092
SE;SUDESTE;2025-03-19 21:00:00;50696.95599999
N;NORTE;2025-03-19 22:00:00;8376.55799999
NE;NORDESTE;2025-03-19 22:00:00;16195.796
S;SUL;2025-03-19 22:00:00;16186.4
SE;SUDESTE;2025-03-19 22:00:00;48349.435
N;NORTE;2025-03-19 23:00:00;8342.95399999
NE;NORDESTE;2025-03-19 23:00:00;15725.46199999
S;SUL;2025-03-19 23:00:00;15022.82499999
SE;SUDESTE;2025-03-19 23:00:00;45354.92399999
N;NORTE;2025-03-20 00:00:00;8235.54599999
NE;NORDESTE;2025-03-20 00:00:00;15212.07999999
S;SUL;2025-03-20 00:00:00;13885.10299999
SE;SUDESTE;2025-03-20 00:00:00;42361.18999999
N;NORTE;2025-03-20 01:00:00;8088.94099999
NE;NORDESTE;2025-03-20 01:00:00;14763.31199999
S;SUL;2025-03-20 01:00:00;13114.467
SE;SUDESTE;2025-03-20 01:00:00;40441.39099999
N;NORTE;2025-03-20 02:00:00;7937.04499999
NE;NORDESTE;2025-03-20 02:00:00;14388.42199999
S;SUL;2025-03-20 02:00:00;12672.20999999
SE;SUDESTE;2025-03-20 02:00:00;39278.07499999
N;NORTE;2025-03-20 03:00:00;7762.42199999
NE;NORDESTE;2025-03-20 03:00:00;14170.285
S;SUL;2025-03-20 03:00:00;12368.336
SE;SUDESTE;2025-03-20 03:00:00;38718.382
N;NORTE;2025-03-20 04:00:00;7648.06099999
NE;NORDESTE;2025-03-20 04:00:00;14128.914
S;SUL;2025-03-20 04:00:00;12362.271
SE;SUDESTE;2025-03-20 04:00:00;39209.114
N;NORTE;2025-03-20 05:00:00;7589.47799999
NE;NORDESTE;2025-03-20 05:00:00;13927.571
S;SUL;2025-03-20 05:00:00;12976.36
SE;SUDESTE;2025-03-20 05:00:00;40729.063
N;NORTE;2025-03-20 06:00:00;7363.988
NE;NORDESTE;2025-03-20 06:00:00;13603.604
S;SUL;2025-03-20 06:00:00;14210.461
SE;SUDESTE;2025-03-20 06:00:00;42985.64799999
N;NORTE;2025-03-20 07:00:00;7248.079
NE;NORDESTE;2025-03-20 07:00:00;13370.351
S;SUL;2025-03-20 07:00:00;15500.206
SE;SUDESTE;2025-03-20 07:00:00;45659.142
N;NORTE;2025-03-20 08:00:00;7475.814
NE;NORDESTE;2025-03-20 08:00:00;13743.412
S;SUL;2025-03-20 08:00:00;16101.276
SE;SUDESTE;2025-03-20 08:00:00;47707.973
N;NORTE;2025-03-20 09:00:00;7646.797
NE;NORDESTE;2025-03-20 09:00:00;14302.227
S;SUL;2025-03-20 09:00:00;16122.507
SE;SUDESTE;2025-03-20 09:00:00;48661.468
N;NORTE;2025-03-20 10:00:00;7801.907
